#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
321312:7056,471:471,08/15/18 23:57:54,STABLE BEAMS,6500,3464.188,3416.885,9.7,HFET
321312:7056,472:472,08/15/18 23:58:17,STABLE BEAMS,6500,3464.637,3417.404,9.7,HFET
321312:7056,473:473,08/15/18 23:58:40,STABLE BEAMS,6500,3458.652,1005.487,9.7,HFET
321312:7056,474:474,08/15/18 23:59:04,STABLE BEAMS,6500,3459.972,3188.255,9.7,HFET
321312:7056,475:475,08/15/18 23:59:27,STABLE BEAMS,6500,3458.392,3411.242,9.7,HFET
321312:7056,476:476,08/15/18 23:59:50,STABLE BEAMS,6500,3458.200,3411.011,9.7,HFET
321312:7056,477:477,08/16/18 00:00:13,STABLE BEAMS,6500,3448.331,3401.357,9.7,HFET
321312:7056,478:478,08/16/18 00:00:37,STABLE BEAMS,6500,3455.958,3408.742,9.6,HFET
321312:7056,479:479,08/16/18 00:01:00,STABLE BEAMS,6500,3453.189,3406.097,9.7,HFET
321312:7056,480:480,08/16/18 00:01:23,STABLE BEAMS,6500,3452.775,3405.715,9.7,HFET
321312:7056,481:481,08/16/18 00:01:47,STABLE BEAMS,6500,3457.503,3410.412,9.7,HFET
321312:7056,482:482,08/16/18 00:02:10,STABLE BEAMS,6500,3448.729,3401.810,9.7,HFET
321312:7056,483:483,08/16/18 00:02:33,STABLE BEAMS,6500,3449.867,3402.839,9.6,HFET
321312:7056,484:484,08/16/18 00:02:57,STABLE BEAMS,6500,3445.413,3398.565,9.6,HFET
321312:7056,485:485,08/16/18 00:03:20,STABLE BEAMS,6500,3440.821,3394.120,9.6,HFET
321312:7056,486:486,08/16/18 00:03:43,STABLE BEAMS,6500,3447.181,3400.223,9.6,HFET
321312:7056,487:487,08/16/18 00:04:07,STABLE BEAMS,6500,3444.573,3397.614,9.6,HFET
321312:7056,488:488,08/16/18 00:04:30,STABLE BEAMS,6500,3449.416,3402.283,9.6,HFET
321312:7056,489:489,08/16/18 00:04:53,STABLE BEAMS,6500,3441.651,3394.745,9.6,HFET
321312:7056,490:490,08/16/18 00:05:16,STABLE BEAMS,6500,3440.920,3394.126,9.6,HFET
321312:7056,491:491,08/16/18 00:05:40,STABLE BEAMS,6500,3440.712,3393.921,9.6,HFET
321312:7056,492:492,08/16/18 00:06:03,STABLE BEAMS,6500,3428.780,3382.230,9.6,HFET
321312:7056,493:493,08/16/18 00:06:26,STABLE BEAMS,6500,3438.482,3391.789,9.6,HFET
321312:7056,494:494,08/16/18 00:06:50,STABLE BEAMS,6500,3437.214,3390.504,9.6,HFET
321312:7056,495:495,08/16/18 00:07:13,STABLE BEAMS,6500,3437.549,3390.774,9.6,HFET
321312:7056,496:496,08/16/18 00:07:36,STABLE BEAMS,6500,3441.877,3395.029,9.6,HFET
321312:7056,497:497,08/16/18 00:08:00,STABLE BEAMS,6500,3434.960,3388.319,9.6,HFET
321312:7056,498:498,08/16/18 00:08:23,STABLE BEAMS,6500,3434.648,3387.996,9.6,HFET
321312:7056,499:499,08/16/18 00:08:46,STABLE BEAMS,6500,3433.614,3386.883,9.6,HFET
321312:7056,500:500,08/16/18 00:09:10,STABLE BEAMS,6500,3423.499,3328.845,9.6,HFET
321312:7056,501:501,08/16/18 00:09:33,STABLE BEAMS,6500,3430.185,3383.698,9.6,HFET
321312:7056,502:502,08/16/18 00:09:56,STABLE BEAMS,6500,3429.320,3382.664,9.6,HFET
321312:7056,503:503,08/16/18 00:10:20,STABLE BEAMS,6500,3427.831,3381.289,9.6,HFET
321312:7056,504:504,08/16/18 00:10:43,STABLE BEAMS,6500,3432.046,3385.350,9.6,HFET
321312:7056,505:505,08/16/18 00:11:06,STABLE BEAMS,6500,3423.623,3377.094,9.6,HFET
321312:7056,506:506,08/16/18 00:11:29,STABLE BEAMS,6500,3424.137,3377.784,9.6,HFET
321312:7056,507:507,08/16/18 00:11:53,STABLE BEAMS,6500,3423.087,3376.638,9.6,HFET
321312:7056,508:508,08/16/18 00:12:16,STABLE BEAMS,6500,3422.139,3375.781,9.6,HFET
321312:7056,509:509,08/16/18 00:12:39,STABLE BEAMS,6500,3411.749,3365.493,9.6,HFET
321312:7056,510:510,08/16/18 00:13:03,STABLE BEAMS,6500,3417.224,3370.888,9.5,HFET
321312:7056,511:511,08/16/18 00:13:26,STABLE BEAMS,6500,3418.551,3367.264,9.6,HFET
321312:7056,512:512,08/16/18 00:13:49,STABLE BEAMS,6500,3416.857,3370.470,9.6,HFET
321312:7056,513:513,08/16/18 00:14:13,STABLE BEAMS,6500,3417.219,3370.935,9.6,HFET
321312:7056,514:514,08/16/18 00:14:36,STABLE BEAMS,6500,3422.874,3376.471,9.6,HFET
321312:7056,515:515,08/16/18 00:14:59,STABLE BEAMS,6500,3413.514,3367.263,9.6,HFET
321312:7056,516:516,08/16/18 00:15:23,STABLE BEAMS,6500,3413.673,3367.435,9.5,HFET
321312:7056,517:517,08/16/18 00:15:46,STABLE BEAMS,6500,3413.456,3367.221,9.6,HFET
321312:7056,518:518,08/16/18 00:16:09,STABLE BEAMS,6500,3401.343,3355.320,9.5,HFET
321312:7056,519:519,08/16/18 00:16:33,STABLE BEAMS,6500,3411.141,3364.939,9.5,HFET
321312:7056,520:520,08/16/18 00:16:56,STABLE BEAMS,6500,3409.188,3362.975,9.5,HFET
321312:7056,521:521,08/16/18 00:17:19,STABLE BEAMS,6500,3408.408,3362.233,9.5,HFET
321312:7056,522:522,08/16/18 00:17:42,STABLE BEAMS,6500,3411.631,3365.436,9.6,HFET
321312:7056,523:523,08/16/18 00:18:06,STABLE BEAMS,6500,3403.610,3357.642,9.5,HFET
321312:7056,524:524,08/16/18 00:18:29,STABLE BEAMS,6500,3404.686,3358.566,9.5,HFET
321312:7056,525:525,08/16/18 00:18:52,STABLE BEAMS,6500,3403.155,3357.086,9.5,HFET
321312:7056,526:526,08/16/18 00:19:16,STABLE BEAMS,6500,3401.992,3355.931,9.5,HFET
321312:7056,527:527,08/16/18 00:19:39,STABLE BEAMS,6500,3394.092,3347.994,9.5,HFET
321312:7056,528:528,08/16/18 00:20:02,STABLE BEAMS,6500,3389.314,3295.597,9.5,HFET
321312:7056,529:529,08/16/18 00:20:26,STABLE BEAMS,6500,3399.172,3353.199,9.5,HFET
321312:7056,530:530,08/16/18 00:20:49,STABLE BEAMS,6500,3398.042,3352.057,9.5,HFET
321312:7056,531:531,08/16/18 00:21:12,STABLE BEAMS,6500,3403.218,3357.214,9.5,HFET
321312:7056,532:532,08/16/18 00:21:36,STABLE BEAMS,6500,3395.888,3350.008,9.5,HFET
321312:7056,533:533,08/16/18 00:21:59,STABLE BEAMS,6500,3395.636,3349.715,9.5,HFET
321312:7056,534:534,08/16/18 00:22:22,STABLE BEAMS,6500,3395.715,3349.722,9.5,HFET
321312:7056,535:535,08/16/18 00:22:45,STABLE BEAMS,6500,3385.936,3340.126,9.5,HFET
321312:7056,536:536,08/16/18 00:23:09,STABLE BEAMS,6500,3394.023,3348.172,9.5,HFET
321312:7056,537:537,08/16/18 00:23:32,STABLE BEAMS,6500,3392.669,3346.803,9.5,HFET
321312:7056,538:538,08/16/18 00:23:55,STABLE BEAMS,6500,3389.651,3343.778,9.5,HFET
321312:7056,539:539,08/16/18 00:24:19,STABLE BEAMS,6500,3388.993,3343.094,9.5,HFET
321312:7056,540:540,08/16/18 00:24:42,STABLE BEAMS,6500,3389.361,3343.674,9.5,HFET
321312:7056,541:541,08/16/18 00:25:05,STABLE BEAMS,6500,3391.962,3346.109,9.5,HFET
321312:7056,542:542,08/16/18 00:25:29,STABLE BEAMS,6500,3385.209,3339.594,9.5,HFET
321312:7056,543:543,08/16/18 00:25:52,STABLE BEAMS,6500,3385.222,3339.528,9.5,HFET
321312:7056,544:544,08/16/18 00:26:15,STABLE BEAMS,6500,3383.622,3337.968,9.5,HFET
321312:7056,545:545,08/16/18 00:26:39,STABLE BEAMS,6500,3376.153,3330.580,9.4,HFET
321312:7056,546:546,08/16/18 00:27:02,STABLE BEAMS,6500,3384.222,3338.539,9.5,HFET
321312:7056,547:547,08/16/18 00:27:25,STABLE BEAMS,6500,3387.123,3341.218,9.5,HFET
321312:7056,548:548,08/16/18 00:27:49,STABLE BEAMS,6500,3382.969,3337.405,9.5,HFET
321312:7056,549:549,08/16/18 00:28:12,STABLE BEAMS,6500,3380.302,3334.802,9.5,HFET
321312:7056,550:550,08/16/18 00:28:35,STABLE BEAMS,6500,3379.295,3285.766,9.5,HFET
321312:7056,551:551,08/16/18 00:28:58,STABLE BEAMS,6500,3377.783,3332.141,9.5,HFET
321312:7056,552:552,08/16/18 00:29:22,STABLE BEAMS,6500,3370.066,3324.649,9.4,HFET
321312:7056,553:553,08/16/18 00:29:45,STABLE BEAMS,6500,3374.626,3329.112,9.4,HFET
321312:7056,554:554,08/16/18 00:30:08,STABLE BEAMS,6500,3374.808,3329.357,9.4,HFET
321312:7056,555:555,08/16/18 00:30:32,STABLE BEAMS,6500,3375.745,3330.187,9.4,HFET
321312:7056,556:556,08/16/18 00:30:55,STABLE BEAMS,6500,3373.692,3328.292,9.5,HFET
321312:7056,557:557,08/16/18 00:31:18,STABLE BEAMS,6500,3368.626,3323.259,9.4,HFET
321312:7056,558:558,08/16/18 00:31:42,STABLE BEAMS,6500,3368.891,3323.583,9.4,HFET
321312:7056,559:559,08/16/18 00:32:05,STABLE BEAMS,6500,3368.418,3323.025,9.4,HFET
321312:7056,560:560,08/16/18 00:32:28,STABLE BEAMS,6500,3367.632,3322.416,9.4,HFET
321312:7056,561:561,08/16/18 00:32:52,STABLE BEAMS,6500,3367.090,3321.827,9.4,HFET
321312:7056,562:562,08/16/18 00:33:15,STABLE BEAMS,6500,3366.115,3320.829,9.4,HFET
321312:7056,563:563,08/16/18 00:33:38,STABLE BEAMS,6500,3364.587,3319.220,9.4,HFET
321312:7056,564:564,08/16/18 00:34:02,STABLE BEAMS,6500,3363.702,3318.327,9.4,HFET
321312:7056,565:565,08/16/18 00:34:25,STABLE BEAMS,6500,3362.267,3316.971,9.4,HFET
321312:7056,566:566,08/16/18 00:34:48,STABLE BEAMS,6500,3360.666,3315.581,9.4,HFET
321312:7056,567:567,08/16/18 00:35:11,STABLE BEAMS,6500,3359.999,3314.757,9.4,HFET
321312:7056,568:568,08/16/18 00:35:35,STABLE BEAMS,6500,3359.239,3313.947,9.4,HFET
321312:7056,569:569,08/16/18 00:35:58,STABLE BEAMS,6500,3358.390,3313.221,9.4,HFET
321312:7056,570:570,08/16/18 00:36:21,STABLE BEAMS,6500,3356.489,3311.416,9.4,HFET
321312:7056,571:571,08/16/18 00:36:45,STABLE BEAMS,6500,3354.430,3309.346,9.4,HFET
321312:7056,572:572,08/16/18 00:37:08,STABLE BEAMS,6500,3354.452,3309.346,9.4,HFET
321312:7056,573:573,08/16/18 00:37:31,STABLE BEAMS,6500,3352.930,3260.633,9.4,HFET
321312:7056,574:574,08/16/18 00:37:55,STABLE BEAMS,6500,3353.621,3308.539,9.4,HFET
321312:7056,575:575,08/16/18 00:38:18,STABLE BEAMS,6500,3352.278,3307.286,9.4,HFET
321312:7056,576:576,08/16/18 00:38:41,STABLE BEAMS,6500,3350.761,3305.697,9.4,HFET
321312:7056,577:577,08/16/18 00:39:05,STABLE BEAMS,6500,3351.107,3306.062,9.4,HFET
321312:7056,578:578,08/16/18 00:39:28,STABLE BEAMS,6500,3349.509,3304.523,9.4,HFET
321312:7056,579:579,08/16/18 00:39:51,STABLE BEAMS,6500,3349.190,3304.157,9.4,HFET
321312:7056,580:580,08/16/18 00:40:15,STABLE BEAMS,6500,3347.900,3302.945,9.4,HFET
321312:7056,581:581,08/16/18 00:40:38,STABLE BEAMS,6500,3346.267,3301.395,9.4,HFET
321312:7056,582:582,08/16/18 00:41:01,STABLE BEAMS,6500,3345.618,3300.639,9.4,HFET
321312:7056,583:583,08/16/18 00:41:24,STABLE BEAMS,6500,3344.334,3299.476,9.4,HFET
321312:7056,584:584,08/16/18 00:41:48,STABLE BEAMS,6500,3343.375,3298.557,9.4,HFET
321312:7056,585:585,08/16/18 00:42:11,STABLE BEAMS,6500,3341.857,3297.007,9.4,HFET
321312:7056,586:586,08/16/18 00:42:34,STABLE BEAMS,6500,3340.503,3295.576,9.3,HFET
321312:7056,587:587,08/16/18 00:42:58,STABLE BEAMS,6500,3339.735,3294.976,9.3,HFET
321312:7056,588:588,08/16/18 00:43:21,STABLE BEAMS,6500,3338.613,3293.846,9.3,HFET
321312:7056,589:589,08/16/18 00:43:44,STABLE BEAMS,6500,3337.242,3292.541,9.3,HFET
321312:7056,590:590,08/16/18 00:44:08,STABLE BEAMS,6500,3335.496,3290.783,9.3,HFET
321312:7056,591:591,08/16/18 00:44:31,STABLE BEAMS,6500,3335.490,3290.817,9.3,HFET
321312:7056,592:592,08/16/18 00:44:54,STABLE BEAMS,6500,3334.452,3289.613,9.3,HFET
321312:7056,593:593,08/16/18 00:45:18,STABLE BEAMS,6500,3333.437,3241.633,9.3,HFET
321312:7056,594:594,08/16/18 00:45:41,STABLE BEAMS,6500,3328.960,3284.320,9.3,HFET
321312:7056,595:595,08/16/18 00:46:04,STABLE BEAMS,6500,3325.623,3281.043,9.3,HFET
321312:7056,596:596,08/16/18 00:46:27,STABLE BEAMS,6500,3335.901,3291.182,9.3,HFET
321312:7056,597:597,08/16/18 00:46:51,STABLE BEAMS,6500,3330.670,3286.045,9.3,HFET
321312:7056,598:598,08/16/18 00:47:14,STABLE BEAMS,6500,3327.565,3283.078,9.3,HFET
321312:7056,599:599,08/16/18 00:47:37,STABLE BEAMS,6500,3327.963,3283.404,9.3,HFET
321312:7056,600:600,08/16/18 00:48:01,STABLE BEAMS,6500,3325.793,3281.326,9.3,HFET
321312:7056,601:601,08/16/18 00:48:24,STABLE BEAMS,6500,3325.108,3233.672,9.3,HFET
321312:7056,602:602,08/16/18 00:48:47,STABLE BEAMS,6500,3323.925,3279.366,9.3,HFET
321312:7056,603:603,08/16/18 00:49:11,STABLE BEAMS,6500,3322.524,3277.998,9.3,HFET
321312:7056,604:604,08/16/18 00:49:34,STABLE BEAMS,6500,3321.560,3277.199,9.3,HFET
321312:7056,605:605,08/16/18 00:49:57,STABLE BEAMS,6500,3320.007,3275.596,9.3,HFET
321312:7056,606:606,08/16/18 00:50:21,STABLE BEAMS,6500,3318.708,3274.317,9.3,HFET
321312:7056,607:607,08/16/18 00:50:44,STABLE BEAMS,6500,3317.577,3273.119,9.3,HFET
321312:7056,608:608,08/16/18 00:51:07,STABLE BEAMS,6500,3316.617,3272.290,9.3,HFET
321312:7056,609:609,08/16/18 00:51:31,STABLE BEAMS,6500,3316.431,3272.074,9.3,HFET
321312:7056,610:610,08/16/18 00:51:54,STABLE BEAMS,6500,3315.605,3271.256,9.3,HFET
321312:7056,611:611,08/16/18 00:52:17,STABLE BEAMS,6500,3314.692,3270.345,9.3,HFET
321312:7056,612:612,08/16/18 00:52:40,STABLE BEAMS,6500,3314.024,3269.653,9.3,HFET
321312:7056,613:613,08/16/18 00:53:04,STABLE BEAMS,6500,3310.877,3266.815,9.3,HFET
321312:7056,614:614,08/16/18 00:53:27,STABLE BEAMS,6500,3306.017,3261.833,9.2,HFET
321312:7056,615:615,08/16/18 00:53:50,STABLE BEAMS,6500,3311.502,3267.291,9.3,HFET
321312:7056,616:616,08/16/18 00:54:14,STABLE BEAMS,6500,3315.855,3271.668,9.3,HFET
321312:7056,617:617,08/16/18 00:54:37,STABLE BEAMS,6500,3308.813,3264.587,9.3,HFET
321312:7056,618:618,08/16/18 00:55:00,STABLE BEAMS,6500,3307.861,3263.701,9.3,HFET
321312:7056,619:619,08/16/18 00:55:24,STABLE BEAMS,6500,3307.813,3263.660,9.3,HFET
321312:7056,620:620,08/16/18 00:55:47,STABLE BEAMS,6500,3304.866,3260.774,9.2,HFET
321312:7056,621:621,08/16/18 00:56:10,STABLE BEAMS,6500,3303.587,3259.486,9.2,HFET
321312:7056,622:622,08/16/18 00:56:34,STABLE BEAMS,6500,3302.524,3258.541,9.2,HFET
321312:7056,623:623,08/16/18 00:56:57,STABLE BEAMS,6500,3302.191,3258.119,9.2,HFET
321312:7056,624:624,08/16/18 00:57:20,STABLE BEAMS,6500,3301.331,3257.339,9.2,HFET
321312:7056,625:625,08/16/18 00:57:44,STABLE BEAMS,6500,3300.241,3256.209,9.2,HFET
321312:7056,626:626,08/16/18 00:58:07,STABLE BEAMS,6500,3300.055,3205.568,9.2,HFET
321312:7056,627:627,08/16/18 00:58:30,STABLE BEAMS,6500,3298.649,3254.766,9.2,HFET
321312:7056,628:628,08/16/18 00:58:53,STABLE BEAMS,6500,3298.169,3254.323,9.2,HFET
321312:7056,629:629,08/16/18 00:59:17,STABLE BEAMS,6500,3297.416,3253.433,9.2,HFET
321312:7056,630:630,08/16/18 00:59:40,STABLE BEAMS,6500,3296.204,3252.186,9.2,HFET
321312:7056,631:631,08/16/18 01:00:03,STABLE BEAMS,6500,3295.133,3251.251,9.2,HFET
321312:7056,632:632,08/16/18 01:00:27,STABLE BEAMS,6500,3294.673,3250.905,9.2,HFET
321312:7056,633:633,08/16/18 01:00:50,STABLE BEAMS,6500,3294.327,3250.485,9.2,HFET
321312:7056,634:634,08/16/18 01:01:13,STABLE BEAMS,6500,3292.825,3249.090,9.2,HFET
321312:7056,635:635,08/16/18 01:01:37,STABLE BEAMS,6500,3289.020,3245.248,9.2,HFET
321312:7056,636:636,08/16/18 01:02:00,STABLE BEAMS,6500,3283.878,3240.250,9.2,HFET
321312:7056,637:637,08/16/18 01:02:23,STABLE BEAMS,6500,3295.626,3251.762,9.2,HFET
321312:7056,638:638,08/16/18 01:02:47,STABLE BEAMS,6500,3290.235,3246.292,9.2,HFET
321312:7056,639:639,08/16/18 01:03:10,STABLE BEAMS,6500,3286.265,3242.553,9.2,HFET
321312:7056,640:640,08/16/18 01:03:33,STABLE BEAMS,6500,3287.204,3243.527,9.2,HFET
321312:7056,641:641,08/16/18 01:03:56,STABLE BEAMS,6500,3284.875,3241.212,9.2,HFET
321312:7056,642:642,08/16/18 01:04:20,STABLE BEAMS,6500,3284.448,3240.786,9.2,HFET
321312:7056,643:643,08/16/18 01:04:43,STABLE BEAMS,6500,3283.397,3239.716,9.2,HFET
321312:7056,644:644,08/16/18 01:05:06,STABLE BEAMS,6500,3282.988,3239.188,9.2,HFET
321312:7056,645:645,08/16/18 01:05:30,STABLE BEAMS,6500,3281.279,3237.579,9.2,HFET
321312:7056,646:646,08/16/18 01:05:53,STABLE BEAMS,6500,3281.491,3237.875,9.2,HFET
321312:7056,647:647,08/16/18 01:06:16,STABLE BEAMS,6500,3280.750,3237.156,9.2,HFET
321312:7056,648:648,08/16/18 01:06:40,STABLE BEAMS,6500,3280.251,3236.566,9.2,HFET
321312:7056,649:649,08/16/18 01:07:03,STABLE BEAMS,6500,3278.074,3234.387,9.2,HFET
321312:7056,650:650,08/16/18 01:07:26,STABLE BEAMS,6500,3276.978,3233.422,9.2,HFET
321312:7056,651:651,08/16/18 01:07:50,STABLE BEAMS,6500,3276.589,3233.015,9.2,HFET
321312:7056,652:652,08/16/18 01:08:13,STABLE BEAMS,6500,3276.199,3232.637,9.2,HFET
321312:7056,653:653,08/16/18 01:08:36,STABLE BEAMS,6500,3269.086,3225.663,9.2,HFET
321312:7056,654:654,08/16/18 01:08:59,STABLE BEAMS,6500,3275.765,3232.274,9.1,HFET
321312:7056,655:655,08/16/18 01:09:23,STABLE BEAMS,6500,3275.215,3231.682,9.2,HFET
321312:7056,656:656,08/16/18 01:09:46,STABLE BEAMS,6500,3272.294,3132.499,9.2,HFET
321312:7056,657:657,08/16/18 01:10:09,STABLE BEAMS,6500,3267.906,3224.549,9.1,HFET
321312:7056,658:658,08/16/18 01:10:33,STABLE BEAMS,6500,3268.021,3224.749,9.1,HFET
321312:7056,659:659,08/16/18 01:10:56,STABLE BEAMS,6500,3265.527,3222.261,9.1,HFET
321312:7056,660:660,08/16/18 01:11:19,STABLE BEAMS,6500,3265.876,3222.548,9.1,HFET
321312:7056,661:661,08/16/18 01:11:43,STABLE BEAMS,6500,3265.641,3222.428,9.1,HFET
321312:7056,662:662,08/16/18 01:12:06,STABLE BEAMS,6500,3265.775,3222.539,9.1,HFET
321312:7056,663:663,08/16/18 01:12:29,STABLE BEAMS,6500,3265.558,3222.154,9.1,HFET
321312:7056,664:664,08/16/18 01:12:53,STABLE BEAMS,6500,3265.023,3221.767,9.1,HFET
321312:7056,665:665,08/16/18 01:13:16,STABLE BEAMS,6500,3230.222,3187.507,9.1,HFET
321312:7056,666:666,08/16/18 01:13:39,STABLE BEAMS,6500,3225.550,3183.087,9.0,HFET
321312:7056,667:667,08/16/18 01:14:03,STABLE BEAMS,6500,3221.561,3179.104,9.0,HFET
321312:7056,668:668,08/16/18 01:14:26,STABLE BEAMS,6500,3214.148,3171.942,9.0,HFET
321312:7056,669:669,08/16/18 01:14:49,STABLE BEAMS,6500,3224.868,3182.294,9.0,HFET
321312:7056,670:670,08/16/18 01:15:12,STABLE BEAMS,6500,3192.567,3150.584,9.0,HFET
321312:7056,671:671,08/16/18 01:15:36,STABLE BEAMS,6500,3170.487,3128.891,8.8,HFET
321312:7056,672:672,08/16/18 01:15:59,STABLE BEAMS,6500,3162.560,3121.242,8.8,HFET
321312:7056,673:673,08/16/18 01:16:22,STABLE BEAMS,6500,3157.122,3115.738,8.9,HFET
321312:7056,674:674,08/16/18 01:16:46,STABLE BEAMS,6500,3158.144,3116.806,8.9,HFET
321312:7056,675:675,08/16/18 01:17:09,STABLE BEAMS,6500,3168.636,3127.193,8.8,HFET
321312:7056,676:676,08/16/18 01:17:32,STABLE BEAMS,6500,3168.907,3127.488,8.9,HFET
321312:7056,677:677,08/16/18 01:17:56,STABLE BEAMS,6500,3161.557,3120.265,8.8,HFET
321312:7056,678:678,08/16/18 01:18:19,STABLE BEAMS,6500,3162.594,3121.266,8.8,HFET
321312:7056,679:679,08/16/18 01:18:42,STABLE BEAMS,6500,3162.576,3076.615,8.8,HFET
321312:7056,680:680,08/16/18 01:19:06,STABLE BEAMS,6500,3161.838,3120.581,8.8,HFET
321312:7056,681:681,08/16/18 01:19:29,STABLE BEAMS,6500,3160.692,3119.420,8.8,HFET
321312:7056,682:682,08/16/18 01:19:52,STABLE BEAMS,6500,3159.542,3118.269,8.8,HFET
321312:7056,683:683,08/16/18 01:20:16,STABLE BEAMS,6500,3159.888,3118.617,8.8,HFET
321312:7056,684:684,08/16/18 01:20:39,STABLE BEAMS,6500,3158.977,3117.682,8.8,HFET
321312:7056,685:685,08/16/18 01:21:02,STABLE BEAMS,6500,3158.420,3117.245,8.8,HFET
321312:7056,686:686,08/16/18 01:21:25,STABLE BEAMS,6500,3156.792,3115.648,8.8,HFET
321312:7056,687:687,08/16/18 01:21:49,STABLE BEAMS,6500,3155.659,3114.410,8.8,HFET
321312:7056,688:688,08/16/18 01:22:12,STABLE BEAMS,6500,3155.204,3113.939,8.8,HFET
321312:7056,689:689,08/16/18 01:22:35,STABLE BEAMS,6500,3155.115,3113.887,8.8,HFET
321312:7056,690:690,08/16/18 01:22:59,STABLE BEAMS,6500,3153.854,3112.671,8.8,HFET
321312:7056,691:691,08/16/18 01:23:22,STABLE BEAMS,6500,3153.980,3112.748,8.8,HFET
321312:7056,692:692,08/16/18 01:23:45,STABLE BEAMS,6500,3152.399,3111.260,8.8,HFET
321312:7056,693:693,08/16/18 01:24:09,STABLE BEAMS,6500,3151.531,3110.493,8.8,HFET
321312:7056,694:694,08/16/18 01:24:32,STABLE BEAMS,6500,3149.703,3108.644,8.8,HFET
321312:7056,695:695,08/16/18 01:24:55,STABLE BEAMS,6500,3148.449,3107.422,8.8,HFET
321312:7056,696:696,08/16/18 01:25:19,STABLE BEAMS,6500,3147.731,3106.509,8.8,HFET
321312:7056,697:697,08/16/18 01:25:42,STABLE BEAMS,6500,3141.545,3100.653,8.8,HFET
321312:7056,698:698,08/16/18 01:26:05,STABLE BEAMS,6500,3145.587,3104.534,8.8,HFET
321312:7056,699:699,08/16/18 01:26:28,STABLE BEAMS,6500,3149.486,3108.335,8.8,HFET
321312:7056,700:700,08/16/18 01:26:52,STABLE BEAMS,6500,3144.748,3103.733,8.8,HFET
321312:7056,701:701,08/16/18 01:27:15,STABLE BEAMS,6500,3142.921,3102.054,8.8,HFET
321312:7056,702:702,08/16/18 01:27:38,STABLE BEAMS,6500,3143.009,3101.961,8.8,HFET
321312:7056,703:703,08/16/18 01:28:02,STABLE BEAMS,6500,3141.798,3100.875,8.8,HFET
321312:7056,704:704,08/16/18 01:28:25,STABLE BEAMS,6500,3140.527,3099.553,8.8,HFET
321312:7056,705:705,08/16/18 01:28:48,STABLE BEAMS,6500,3139.249,3098.344,8.8,HFET
321312:7056,706:706,08/16/18 01:29:12,STABLE BEAMS,6500,3139.677,3098.814,8.8,HFET
321312:7056,707:707,08/16/18 01:29:35,STABLE BEAMS,6500,3139.027,3098.209,8.8,HFET
321312:7056,708:708,08/16/18 01:29:58,STABLE BEAMS,6500,3137.144,3096.271,8.8,HFET
321312:7056,709:709,08/16/18 01:30:22,STABLE BEAMS,6500,3137.255,3096.467,8.8,HFET
321312:7056,710:710,08/16/18 01:30:45,STABLE BEAMS,6500,3135.163,3094.376,8.8,HFET
321312:7056,711:711,08/16/18 01:31:08,STABLE BEAMS,6500,3135.336,3094.618,8.8,HFET
321312:7056,712:712,08/16/18 01:31:32,STABLE BEAMS,6500,3134.162,3093.315,8.8,HFET
321312:7056,713:713,08/16/18 01:31:55,STABLE BEAMS,6500,3133.043,3092.118,8.8,HFET
321312:7056,714:714,08/16/18 01:32:18,STABLE BEAMS,6500,3132.374,3091.715,8.8,HFET
321312:7056,715:715,08/16/18 01:32:42,STABLE BEAMS,6500,3131.240,3090.442,8.8,HFET
321312:7056,716:716,08/16/18 01:33:05,STABLE BEAMS,6500,3130.632,3089.928,8.8,HFET
321312:7056,717:717,08/16/18 01:33:28,STABLE BEAMS,6500,3123.848,3083.265,8.8,HFET
321312:7056,718:718,08/16/18 01:33:51,STABLE BEAMS,6500,3126.818,3081.797,8.7,HFET
321312:7056,719:719,08/16/18 01:34:15,STABLE BEAMS,6500,3133.570,3092.759,8.8,HFET
321312:7056,720:720,08/16/18 01:34:38,STABLE BEAMS,6500,3125.946,3085.281,8.8,HFET
321312:7056,721:721,08/16/18 01:35:01,STABLE BEAMS,6500,3127.457,3086.808,8.7,HFET
321312:7056,722:722,08/16/18 01:35:25,STABLE BEAMS,6500,3125.455,3084.848,8.7,HFET
321312:7056,723:723,08/16/18 01:35:48,STABLE BEAMS,6500,3125.389,3084.734,8.7,HFET
321312:7056,724:724,08/16/18 01:36:11,STABLE BEAMS,6500,3125.132,3084.414,8.7,HFET
321312:7056,725:725,08/16/18 01:36:35,STABLE BEAMS,6500,3124.141,3083.584,8.7,HFET
321312:7056,726:726,08/16/18 01:36:58,STABLE BEAMS,6500,3121.029,3080.515,8.7,HFET
321312:7056,727:727,08/16/18 01:37:21,STABLE BEAMS,6500,3121.780,3081.190,8.7,HFET
321312:7056,728:728,08/16/18 01:37:45,STABLE BEAMS,6500,3119.292,3078.775,8.7,HFET
321312:7056,729:729,08/16/18 01:38:08,STABLE BEAMS,6500,3119.825,3078.191,8.7,HFET
321312:7056,730:730,08/16/18 01:38:31,STABLE BEAMS,6500,3118.637,3078.093,8.7,HFET
321312:7056,731:731,08/16/18 01:38:54,STABLE BEAMS,6500,3117.190,2571.110,8.7,HFET
321312:7056,732:732,08/16/18 01:39:18,STABLE BEAMS,6500,3116.120,1477.824,8.7,HFET
