#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
319579:6919,30:30,07/13/18 04:39:01,ADJUST,6500,0.000,0.000,0.0,HFET
319579:6919,31:31,07/13/18 04:39:24,ADJUST,6500,3142.657,3111.963,8.8,HFET
319579:6919,32:32,07/13/18 04:39:47,ADJUST,6500,14727.070,14445.783,41.2,HFET
319579:6919,33:33,07/13/18 04:40:11,ADJUST,6500,14113.042,13853.929,39.5,HFET
319579:6919,34:34,07/13/18 04:40:34,ADJUST,6500,14814.806,14527.451,41.4,HFET
319579:6919,35:35,07/13/18 04:40:57,ADJUST,6500,15466.321,15162.054,43.3,HFET
319579:6919,36:36,07/13/18 04:41:20,ADJUST,6500,16127.185,15799.936,45.1,HFET
319579:6919,37:37,07/13/18 04:41:44,ADJUST,6500,15305.141,15007.866,42.8,HFET
319579:6919,38:38,07/13/18 04:42:07,ADJUST,6500,16710.576,16360.379,46.7,HFET
319579:6919,39:39,07/13/18 04:42:30,STABLE BEAMS,6500,17632.185,17224.959,49.3,HFET
319579:6919,40:40,07/13/18 04:42:54,STABLE BEAMS,6500,17610.200,10908.920,49.3,HFET
319579:6919,41:41,07/13/18 04:43:17,STABLE BEAMS,6500,17595.305,15951.039,49.2,HFET
319579:6919,42:42,07/13/18 04:43:40,STABLE BEAMS,6500,17575.310,17179.885,49.2,HFET
319579:6919,43:43,07/13/18 04:44:04,STABLE BEAMS,6500,17561.640,17168.333,49.1,HFET
319579:6919,44:44,07/13/18 04:44:27,STABLE BEAMS,6500,17539.123,17144.905,49.1,HFET
319579:6919,45:45,07/13/18 04:44:50,STABLE BEAMS,6500,17510.050,16872.165,49.0,HFET
319579:6919,46:46,07/13/18 04:45:14,STABLE BEAMS,6500,14573.142,14076.321,40.8,HFET
319579:6919,47:47,07/13/18 04:45:37,STABLE BEAMS,6500,3361.179,3329.570,9.4,HFET
319579:6919,48:48,07/13/18 04:46:00,STABLE BEAMS,6500,8902.495,8783.775,24.9,HFET
319579:6919,49:49,07/13/18 04:46:24,STABLE BEAMS,6500,15933.269,15605.059,44.6,HFET
319579:6919,50:50,07/13/18 04:46:47,STABLE BEAMS,6500,16021.957,15690.141,44.8,HFET
319579:6919,51:51,07/13/18 04:47:10,STABLE BEAMS,6500,8901.828,8778.293,24.9,HFET
319579:6919,52:52,07/13/18 04:47:33,STABLE BEAMS,6500,3307.043,3275.590,9.3,HFET
319579:6919,53:53,07/13/18 04:47:57,STABLE BEAMS,6500,10059.472,9904.245,28.1,HFET
319579:6919,54:54,07/13/18 04:48:20,STABLE BEAMS,6500,2303.474,2283.341,6.4,HFET
319579:6919,55:55,07/13/18 04:48:43,STABLE BEAMS,6500,7799.167,7701.930,21.8,HFET
319579:6919,56:56,07/13/18 04:49:07,STABLE BEAMS,6500,15180.561,14884.237,42.5,HFET
319579:6919,57:57,07/13/18 04:49:30,STABLE BEAMS,6500,15250.072,14946.098,42.7,HFET
319579:6919,58:58,07/13/18 04:49:53,STABLE BEAMS,6500,7654.973,7449.315,21.4,HFET
319579:6919,59:59,07/13/18 04:50:17,STABLE BEAMS,6500,3094.245,3065.869,8.7,HFET
319579:6919,60:60,07/13/18 04:50:40,STABLE BEAMS,6500,17110.896,16742.740,47.9,HFET
319579:6919,61:61,07/13/18 04:51:03,STABLE BEAMS,6500,17147.735,16770.925,48.0,HFET
319579:6919,62:62,07/13/18 04:51:27,STABLE BEAMS,6500,17118.015,16719.094,47.9,HFET
319579:6919,63:63,07/13/18 04:51:50,STABLE BEAMS,6500,17099.335,16728.797,47.8,HFET
319579:6919,64:64,07/13/18 04:52:13,STABLE BEAMS,6500,17073.487,16703.117,47.8,HFET
319579:6919,65:65,07/13/18 04:52:37,STABLE BEAMS,6500,17049.626,16680.306,47.7,HFET
319579:6919,66:66,07/13/18 04:53:00,STABLE BEAMS,6500,17020.174,16651.842,47.6,HFET
319579:6919,67:67,07/13/18 04:53:23,STABLE BEAMS,6500,16983.312,16617.451,47.5,HFET
319579:6919,68:68,07/13/18 04:53:46,STABLE BEAMS,6500,16953.424,16339.678,47.4,HFET
319579:6919,69:69,07/13/18 04:54:10,STABLE BEAMS,6500,16972.706,16606.618,47.5,HFET
319579:6919,70:70,07/13/18 04:54:33,STABLE BEAMS,6500,17085.966,16716.521,47.8,HFET
319579:6919,71:71,07/13/18 04:54:56,STABLE BEAMS,6500,17039.333,16669.108,47.7,HFET
319579:6919,72:72,07/13/18 04:55:20,STABLE BEAMS,6500,16897.203,16533.546,47.3,HFET
319579:6919,73:73,07/13/18 04:55:43,STABLE BEAMS,6500,16783.506,16189.991,46.9,HFET
319579:6919,74:74,07/13/18 04:56:06,STABLE BEAMS,6500,16737.499,16380.512,46.8,HFET
319579:6919,75:75,07/13/18 04:56:30,STABLE BEAMS,6500,16739.407,16359.729,46.8,HFET
319579:6919,76:76,07/13/18 04:56:53,STABLE BEAMS,6500,16715.979,16362.036,46.8,HFET
319579:6919,77:77,07/13/18 04:57:16,STABLE BEAMS,6500,16726.190,16135.869,46.8,HFET
319579:6919,78:78,07/13/18 04:57:40,STABLE BEAMS,6500,16688.023,16335.959,46.7,HFET
319579:6919,79:79,07/13/18 04:58:03,STABLE BEAMS,6500,16633.894,16284.993,46.5,HFET
319579:6919,80:80,07/13/18 04:58:26,STABLE BEAMS,6500,16580.412,16232.064,46.4,HFET
319579:6919,81:81,07/13/18 04:58:49,STABLE BEAMS,6500,16554.262,16124.761,46.3,HFET
319579:6919,82:82,07/13/18 04:59:13,STABLE BEAMS,6500,16570.226,16071.930,46.4,HFET
319579:6919,83:83,07/13/18 04:59:36,STABLE BEAMS,6500,16538.984,15960.381,46.3,HFET
319579:6919,84:84,07/13/18 04:59:59,STABLE BEAMS,6500,16474.367,16128.507,46.1,HFET
319579:6919,85:85,07/13/18 05:00:23,STABLE BEAMS,6500,16467.253,15893.335,46.1,HFET
319579:6919,86:86,07/13/18 05:00:46,STABLE BEAMS,6500,16431.606,16090.836,46.0,HFET
319579:6919,87:87,07/13/18 05:01:09,STABLE BEAMS,6500,16401.859,16061.453,45.9,HFET
319579:6919,88:88,07/13/18 05:01:33,STABLE BEAMS,6500,16307.530,15971.952,45.6,HFET
319579:6919,89:89,07/13/18 05:01:56,STABLE BEAMS,6500,16358.515,15996.444,45.8,HFET
319579:6919,90:90,07/13/18 05:02:19,STABLE BEAMS,6500,16405.576,16065.415,45.9,HFET
319579:6919,91:91,07/13/18 05:02:43,STABLE BEAMS,6500,16389.739,16049.779,45.8,HFET
319579:6919,92:92,07/13/18 05:03:06,STABLE BEAMS,6500,16352.685,15784.221,45.7,HFET
319579:6919,93:93,07/13/18 05:03:29,STABLE BEAMS,6500,16313.231,15977.006,45.6,HFET
319579:6919,94:94,07/13/18 05:03:53,STABLE BEAMS,6500,16288.792,15952.315,45.6,HFET
319579:6919,95:95,07/13/18 05:04:16,STABLE BEAMS,6500,16269.948,15912.445,45.5,HFET
319579:6919,96:96,07/13/18 05:04:39,STABLE BEAMS,6500,16243.981,15910.812,45.4,HFET
319579:6919,97:97,07/13/18 05:05:02,STABLE BEAMS,6500,16236.684,15901.257,45.4,HFET
319579:6919,98:98,07/13/18 05:05:26,STABLE BEAMS,6500,16225.213,15892.298,45.4,HFET
319579:6919,99:99,07/13/18 05:05:49,STABLE BEAMS,6500,15515.409,15210.430,43.4,HFET
319579:6919,100:100,07/13/18 05:06:12,STABLE BEAMS,6500,16002.610,15678.687,44.8,HFET
319579:6919,101:101,07/13/18 05:06:36,STABLE BEAMS,6500,14225.682,13961.198,39.8,HFET
319579:6919,102:102,07/13/18 05:06:59,STABLE BEAMS,6500,15883.975,15565.154,44.4,HFET
319579:6919,103:103,07/13/18 05:07:22,STABLE BEAMS,6500,14936.282,14650.073,41.8,HFET
319579:6919,104:104,07/13/18 05:07:46,STABLE BEAMS,6500,16582.068,16234.983,46.4,HFET
319579:6919,105:105,07/13/18 05:08:09,STABLE BEAMS,6500,16995.625,16629.936,47.5,HFET
319579:6919,106:106,07/13/18 05:08:32,STABLE BEAMS,6500,16987.218,16385.522,47.5,HFET
319579:6919,107:107,07/13/18 05:08:56,STABLE BEAMS,6500,16978.433,16614.765,47.5,HFET
319579:6919,108:108,07/13/18 05:09:19,STABLE BEAMS,6500,16970.800,16608.406,47.5,HFET
319579:6919,109:109,07/13/18 05:09:42,STABLE BEAMS,6500,16961.793,16593.092,47.4,HFET
319579:6919,110:110,07/13/18 05:10:06,STABLE BEAMS,6500,16949.867,16112.596,47.4,HFET
319579:6919,111:111,07/13/18 05:10:29,STABLE BEAMS,6500,16940.890,16578.310,47.4,HFET
319579:6919,112:112,07/13/18 05:10:52,STABLE BEAMS,6500,16932.798,16546.596,47.4,HFET
319579:6919,113:113,07/13/18 05:11:15,STABLE BEAMS,6500,16923.333,16562.108,47.3,HFET
319579:6919,114:114,07/13/18 05:11:39,STABLE BEAMS,6500,16915.243,16553.764,47.3,HFET
319579:6919,115:115,07/13/18 05:12:02,STABLE BEAMS,6500,16905.885,16288.892,47.3,HFET
319579:6919,116:116,07/13/18 05:12:25,STABLE BEAMS,6500,16881.627,16522.814,47.2,HFET
319579:6919,117:117,07/13/18 05:12:49,STABLE BEAMS,6500,16869.933,16510.295,47.2,HFET
319579:6919,118:118,07/13/18 05:13:12,STABLE BEAMS,6500,16886.377,16526.620,47.2,HFET
319579:6919,119:119,07/13/18 05:13:35,STABLE BEAMS,6500,16897.395,16536.107,47.3,HFET
319579:6919,120:120,07/13/18 05:13:59,STABLE BEAMS,6500,16855.602,16496.022,47.2,HFET
319579:6919,121:121,07/13/18 05:14:22,STABLE BEAMS,6500,16847.378,16490.080,47.1,HFET
319579:6919,122:122,07/13/18 05:14:45,STABLE BEAMS,6500,16835.192,16477.580,47.1,HFET
319579:6919,123:123,07/13/18 05:15:09,STABLE BEAMS,6500,16823.644,16467.321,47.1,HFET
319579:6919,124:124,07/13/18 05:15:32,STABLE BEAMS,6500,16814.925,16459.299,47.0,HFET
319579:6919,125:125,07/13/18 05:15:55,STABLE BEAMS,6500,16800.780,16445.794,47.0,HFET
319579:6919,126:126,07/13/18 05:16:18,STABLE BEAMS,6500,16788.786,16197.225,47.0,HFET
319579:6919,127:127,07/13/18 05:16:42,STABLE BEAMS,6500,16780.108,16422.778,46.9,HFET
319579:6919,128:128,07/13/18 05:17:05,STABLE BEAMS,6500,16769.416,16416.394,46.9,HFET
319579:6919,129:129,07/13/18 05:17:28,STABLE BEAMS,6500,16758.291,16404.839,46.9,HFET
319579:6919,130:130,07/13/18 05:17:52,STABLE BEAMS,6500,16745.614,15922.310,46.8,HFET
319579:6919,131:131,07/13/18 05:18:15,STABLE BEAMS,6500,16737.477,15123.529,46.8,HFET
319579:6919,132:132,07/13/18 05:18:38,STABLE BEAMS,6500,16733.335,15948.975,46.8,HFET
319579:6919,133:133,07/13/18 05:19:02,STABLE BEAMS,6500,16721.381,16132.349,46.8,HFET
319579:6919,134:134,07/13/18 05:19:25,STABLE BEAMS,6500,16699.451,16347.070,46.7,HFET
319579:6919,135:135,07/13/18 05:19:48,STABLE BEAMS,6500,16691.679,16340.526,46.7,HFET
319579:6919,136:136,07/13/18 05:20:12,STABLE BEAMS,6500,16688.202,16338.032,46.7,HFET
319579:6919,137:137,07/13/18 05:20:35,STABLE BEAMS,6500,16671.977,16313.904,46.6,HFET
319579:6919,138:138,07/13/18 05:20:58,STABLE BEAMS,6500,16635.642,16193.339,46.5,HFET
319579:6919,139:139,07/13/18 05:21:22,STABLE BEAMS,6500,16692.777,16202.509,46.7,HFET
319579:6919,140:140,07/13/18 05:21:45,STABLE BEAMS,6500,16678.997,16328.719,46.7,HFET
319579:6919,141:141,07/13/18 05:22:08,STABLE BEAMS,6500,16627.739,16278.262,46.5,HFET
319579:6919,142:142,07/13/18 05:22:31,STABLE BEAMS,6500,16631.142,16281.818,46.5,HFET
319579:6919,143:143,07/13/18 05:22:55,STABLE BEAMS,6500,16615.520,16267.541,46.5,HFET
319579:6919,144:144,07/13/18 05:23:18,STABLE BEAMS,6500,16602.959,16255.643,46.4,HFET
319579:6919,145:145,07/13/18 05:23:41,STABLE BEAMS,6500,16600.260,16254.130,46.4,HFET
319579:6919,146:146,07/13/18 05:24:05,STABLE BEAMS,6500,16586.480,16242.288,46.4,HFET
319579:6919,147:147,07/13/18 05:24:28,STABLE BEAMS,6500,16574.140,16228.908,46.4,HFET
319579:6919,148:148,07/13/18 05:24:51,STABLE BEAMS,6500,16564.042,16217.278,46.3,HFET
319579:6919,149:149,07/13/18 05:25:15,STABLE BEAMS,6500,16560.895,16215.529,46.3,HFET
319579:6919,150:150,07/13/18 05:25:38,STABLE BEAMS,6500,16552.383,15975.561,46.3,HFET
319579:6919,151:151,07/13/18 05:26:01,STABLE BEAMS,6500,16538.211,16192.212,46.3,HFET
319579:6919,152:152,07/13/18 05:26:25,STABLE BEAMS,6500,16529.017,16185.727,46.2,HFET
319579:6919,153:153,07/13/18 05:26:48,STABLE BEAMS,6500,16513.956,16171.638,46.2,HFET
319579:6919,154:154,07/13/18 05:27:11,STABLE BEAMS,6500,16503.487,16161.158,46.2,HFET
319579:6919,155:155,07/13/18 05:27:34,STABLE BEAMS,6500,16494.327,15707.973,46.1,HFET
319579:6919,156:156,07/13/18 05:27:58,STABLE BEAMS,6500,16486.459,3618.717,46.1,HFET
319579:6919,157:157,07/13/18 05:28:21,STABLE BEAMS,6500,16435.592,15633.451,46.0,HFET
319579:6919,158:158,07/13/18 05:28:44,STABLE BEAMS,6500,16460.054,16119.901,46.0,HFET
319579:6919,159:159,07/13/18 05:29:08,STABLE BEAMS,6500,16468.197,16126.088,46.1,HFET
319579:6919,160:160,07/13/18 05:29:31,STABLE BEAMS,6500,16455.624,16114.307,46.0,HFET
319579:6919,161:161,07/13/18 05:29:54,STABLE BEAMS,6500,16446.280,16083.256,46.0,HFET
319579:6919,162:162,07/13/18 05:30:18,STABLE BEAMS,6500,16415.810,16077.984,45.9,HFET
319579:6919,163:163,07/13/18 05:30:41,STABLE BEAMS,6500,16411.572,16072.297,45.9,HFET
319579:6919,164:164,07/13/18 05:31:04,STABLE BEAMS,6500,16411.754,16072.805,45.9,HFET
319579:6919,165:165,07/13/18 05:31:28,STABLE BEAMS,6500,16398.159,16060.665,45.9,HFET
319579:6919,166:166,07/13/18 05:31:51,STABLE BEAMS,6500,16378.588,16041.079,45.8,HFET
319579:6919,167:167,07/13/18 05:32:14,STABLE BEAMS,6500,16362.054,16025.255,45.8,HFET
319579:6919,168:168,07/13/18 05:32:38,STABLE BEAMS,6500,16353.086,16016.171,45.7,HFET
319579:6919,169:169,07/13/18 05:33:01,STABLE BEAMS,6500,16352.546,16009.622,45.7,HFET
319579:6919,170:170,07/13/18 05:33:24,STABLE BEAMS,6500,16346.853,16009.672,45.7,HFET
319579:6919,171:171,07/13/18 05:33:47,STABLE BEAMS,6500,16331.612,15996.629,45.7,HFET
319579:6919,172:172,07/13/18 05:34:11,STABLE BEAMS,6500,16315.996,15981.542,45.6,HFET
319579:6919,173:173,07/13/18 05:34:34,STABLE BEAMS,6500,16304.087,15742.158,45.6,HFET
319579:6919,174:174,07/13/18 05:34:57,STABLE BEAMS,6500,16302.992,15969.090,45.6,HFET
319579:6919,175:175,07/13/18 05:35:21,STABLE BEAMS,6500,16284.046,15951.487,45.6,HFET
319579:6919,176:176,07/13/18 05:35:44,STABLE BEAMS,6500,16272.535,15940.747,45.5,HFET
319579:6919,177:177,07/13/18 05:36:07,STABLE BEAMS,6500,16258.836,15923.361,45.5,HFET
319579:6919,178:178,07/13/18 05:36:31,STABLE BEAMS,6500,16249.850,15916.698,45.5,HFET
319579:6919,179:179,07/13/18 05:36:54,STABLE BEAMS,6500,16241.616,15909.396,45.4,HFET
319579:6919,180:180,07/13/18 05:37:17,STABLE BEAMS,6500,16229.412,15892.502,45.4,HFET
319579:6919,181:181,07/13/18 05:37:41,STABLE BEAMS,6500,16216.155,15886.536,45.4,HFET
319579:6919,182:182,07/13/18 05:38:04,STABLE BEAMS,6500,16175.276,15618.436,45.2,HFET
319579:6919,183:183,07/13/18 05:38:27,STABLE BEAMS,6500,16134.668,15808.225,45.1,HFET
319579:6919,184:184,07/13/18 05:38:51,STABLE BEAMS,6500,15821.880,15507.002,44.3,HFET
319579:6919,185:185,07/13/18 05:39:14,STABLE BEAMS,6500,15837.352,15521.275,44.3,HFET
319579:6919,186:186,07/13/18 05:39:37,STABLE BEAMS,6500,14473.683,14206.247,40.5,HFET
319579:6919,187:187,07/13/18 05:40:00,STABLE BEAMS,6500,15881.883,15563.734,44.4,HFET
319579:6919,188:188,07/13/18 05:40:24,STABLE BEAMS,6500,16241.093,15909.138,45.4,HFET
319579:6919,189:189,07/13/18 05:40:47,STABLE BEAMS,6500,16371.331,15805.400,45.8,HFET
319579:6919,190:190,07/13/18 05:41:10,STABLE BEAMS,6500,16361.200,16024.734,45.8,HFET
319579:6919,191:191,07/13/18 05:41:34,STABLE BEAMS,6500,16356.794,16023.835,45.8,HFET
319579:6919,192:192,07/13/18 05:41:57,STABLE BEAMS,6500,16350.395,16014.677,45.7,HFET
319579:6919,193:193,07/13/18 05:42:20,STABLE BEAMS,6500,16340.617,15775.896,45.7,HFET
319579:6919,194:194,07/13/18 05:42:44,STABLE BEAMS,6500,16331.882,15991.222,45.7,HFET
319579:6919,195:195,07/13/18 05:43:07,STABLE BEAMS,6500,16343.951,16006.281,45.7,HFET
319579:6919,196:196,07/13/18 05:43:30,STABLE BEAMS,6500,16617.473,16038.532,46.5,HFET
319579:6919,197:197,07/13/18 05:43:54,STABLE BEAMS,6500,16580.945,16210.751,46.4,HFET
319579:6919,198:198,07/13/18 05:44:17,STABLE BEAMS,6500,16551.729,16209.294,46.3,HFET
319579:6919,199:199,07/13/18 05:44:40,STABLE BEAMS,6500,16573.751,16228.258,46.4,HFET
319579:6919,200:200,07/13/18 05:45:03,STABLE BEAMS,6500,16557.001,16213.078,46.3,HFET
319579:6919,201:201,07/13/18 05:45:27,STABLE BEAMS,6500,16526.742,16185.011,46.2,HFET
319579:6919,202:202,07/13/18 05:45:50,STABLE BEAMS,6500,16530.463,16165.005,46.2,HFET
319579:6919,203:203,07/13/18 05:46:13,STABLE BEAMS,6500,16525.904,16160.313,46.2,HFET
319579:6919,204:204,07/13/18 05:46:37,STABLE BEAMS,6500,16515.241,16173.575,46.2,HFET
319579:6919,205:205,07/13/18 05:47:00,STABLE BEAMS,6500,16510.345,16170.781,46.2,HFET
319579:6919,206:206,07/13/18 05:47:23,STABLE BEAMS,6500,16499.794,16157.633,46.2,HFET
319579:6919,207:207,07/13/18 05:47:47,STABLE BEAMS,6500,16487.340,16146.754,46.1,HFET
319579:6919,208:208,07/13/18 05:48:10,STABLE BEAMS,6500,16483.154,16142.715,46.1,HFET
319579:6919,209:209,07/13/18 05:48:33,STABLE BEAMS,6500,16473.064,16133.995,46.1,HFET
319579:6919,210:210,07/13/18 05:48:57,STABLE BEAMS,6500,16471.213,16131.237,46.1,HFET
319579:6919,211:211,07/13/18 05:49:20,STABLE BEAMS,6500,16461.736,16119.962,46.0,HFET
319579:6919,212:212,07/13/18 05:49:43,STABLE BEAMS,6500,16450.708,16110.598,46.0,HFET
319579:6919,213:213,07/13/18 05:50:07,STABLE BEAMS,6500,16443.741,16103.918,46.0,HFET
319579:6919,214:214,07/13/18 05:50:30,STABLE BEAMS,6500,16402.712,15836.447,45.9,HFET
319579:6919,215:215,07/13/18 05:50:53,STABLE BEAMS,6500,16458.560,16119.448,46.0,HFET
319579:6919,216:216,07/13/18 05:51:16,STABLE BEAMS,6500,16419.488,16079.634,45.9,HFET
319579:6919,217:217,07/13/18 05:51:40,STABLE BEAMS,6500,16395.962,16057.669,45.9,HFET
319579:6919,218:218,07/13/18 05:52:03,STABLE BEAMS,6500,16402.640,16064.515,45.9,HFET
319579:6919,219:219,07/13/18 05:52:26,STABLE BEAMS,6500,16388.530,16053.392,45.8,HFET
319579:6919,220:220,07/13/18 05:52:50,STABLE BEAMS,6500,16386.977,16049.801,45.8,HFET
319579:6919,221:221,07/13/18 05:53:13,STABLE BEAMS,6500,16375.068,16039.091,45.8,HFET
319579:6919,222:222,07/13/18 05:53:36,STABLE BEAMS,6500,16374.472,16037.764,45.8,HFET
319579:6919,223:223,07/13/18 05:54:00,STABLE BEAMS,6500,16357.148,16020.377,45.8,HFET
319579:6919,224:224,07/13/18 05:54:23,STABLE BEAMS,6500,16354.803,16018.667,45.8,HFET
319579:6919,225:225,07/13/18 05:54:46,STABLE BEAMS,6500,16347.590,15784.249,45.7,HFET
319579:6919,226:226,07/13/18 05:55:10,STABLE BEAMS,6500,16343.061,16005.706,45.7,HFET
319579:6919,227:227,07/13/18 05:55:33,STABLE BEAMS,6500,16328.252,15991.959,45.7,HFET
319579:6919,228:228,07/13/18 05:55:56,STABLE BEAMS,6500,16317.569,15754.484,45.6,HFET
319579:6919,229:229,07/13/18 05:56:20,STABLE BEAMS,6500,16309.074,15976.441,45.6,HFET
319579:6919,230:230,07/13/18 05:56:43,STABLE BEAMS,6500,16304.516,15969.661,45.6,HFET
319579:6919,231:231,07/13/18 05:57:06,STABLE BEAMS,6500,16355.107,16020.522,45.8,HFET
319579:6919,232:232,07/13/18 05:57:29,STABLE BEAMS,6500,16354.421,16017.187,45.7,HFET
319579:6919,233:233,07/13/18 05:57:53,STABLE BEAMS,6500,16338.433,16003.883,45.7,HFET
319579:6919,234:234,07/13/18 05:58:16,STABLE BEAMS,6500,16330.660,15997.238,45.7,HFET
319579:6919,235:235,07/13/18 05:58:39,STABLE BEAMS,6500,16301.032,15968.223,45.6,HFET
319579:6919,236:236,07/13/18 05:59:03,STABLE BEAMS,6500,16302.536,15715.877,45.6,HFET
319579:6919,237:237,07/13/18 05:59:26,STABLE BEAMS,6500,16297.199,15963.185,45.6,HFET
319579:6919,238:238,07/13/18 05:59:49,STABLE BEAMS,6500,16287.629,15954.274,45.6,HFET
319579:6919,239:239,07/13/18 06:00:13,STABLE BEAMS,6500,16281.833,15949.221,45.5,HFET
319579:6919,240:240,07/13/18 06:00:36,STABLE BEAMS,6500,16271.441,15938.091,45.5,HFET
319579:6919,241:241,07/13/18 06:00:59,STABLE BEAMS,6500,16262.280,15931.690,45.5,HFET
319579:6919,242:242,07/13/18 06:01:23,STABLE BEAMS,6500,16243.217,15685.878,45.4,HFET
319579:6919,243:243,07/13/18 06:01:46,STABLE BEAMS,6500,16234.131,15903.039,45.4,HFET
319579:6919,244:244,07/13/18 06:02:09,STABLE BEAMS,6500,16233.470,15676.468,45.4,HFET
319579:6919,245:245,07/13/18 06:02:32,STABLE BEAMS,6500,16231.740,15902.259,45.4,HFET
319579:6919,246:246,07/13/18 06:02:56,STABLE BEAMS,6500,16221.615,15890.431,45.4,HFET
319579:6919,247:247,07/13/18 06:03:19,STABLE BEAMS,6500,16214.610,15883.897,45.4,HFET
319579:6919,248:248,07/13/18 06:03:42,STABLE BEAMS,6500,16209.750,15881.113,45.3,HFET
319579:6919,249:249,07/13/18 06:04:06,STABLE BEAMS,6500,16198.355,15642.326,45.3,HFET
319579:6919,250:250,07/13/18 06:04:29,STABLE BEAMS,6500,16188.122,15858.834,45.3,HFET
319579:6919,251:251,07/13/18 06:04:52,STABLE BEAMS,6500,16182.127,15853.214,45.3,HFET
319579:6919,252:252,07/13/18 06:05:16,STABLE BEAMS,6500,16172.493,15844.805,45.2,HFET
319579:6919,253:253,07/13/18 06:05:39,STABLE BEAMS,6500,16164.860,15836.984,45.2,HFET
319579:6919,254:254,07/13/18 06:06:02,STABLE BEAMS,6500,16149.461,15823.709,45.2,HFET
319579:6919,255:255,07/13/18 06:06:26,STABLE BEAMS,6500,16149.466,15821.489,45.2,HFET
319579:6919,256:256,07/13/18 06:06:49,STABLE BEAMS,6500,16142.894,15816.382,45.2,HFET
319579:6919,257:257,07/13/18 06:07:12,STABLE BEAMS,6500,16134.616,15808.888,45.1,HFET
319579:6919,258:258,07/13/18 06:07:36,STABLE BEAMS,6500,16125.951,15799.470,45.1,HFET
319579:6919,259:259,07/13/18 06:07:59,STABLE BEAMS,6500,16117.421,15792.286,45.1,HFET
319579:6919,260:260,07/13/18 06:08:22,STABLE BEAMS,6500,16106.988,15782.151,45.1,HFET
319579:6919,261:261,07/13/18 06:08:45,STABLE BEAMS,6500,16102.603,15552.159,45.0,HFET
319579:6919,262:262,07/13/18 06:09:09,STABLE BEAMS,6500,16083.700,15757.459,45.0,HFET
319579:6919,263:263,07/13/18 06:09:32,STABLE BEAMS,6500,16084.476,15759.514,45.0,HFET
319579:6919,264:264,07/13/18 06:09:55,STABLE BEAMS,6500,16075.925,15751.994,45.0,HFET
