#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302634:6191,287:287,09/12/17 02:59:03,STABLE BEAMS,6500,9282.690,9023.553,34.6,HFET
302634:6191,288:288,09/12/17 02:59:27,STABLE BEAMS,6500,9266.972,9009.265,34.5,HFET
302634:6191,289:289,09/12/17 02:59:50,STABLE BEAMS,6500,9257.332,8999.916,34.5,HFET
302634:6191,290:290,09/12/17 03:00:13,STABLE BEAMS,6500,9263.097,9005.853,34.5,HFET
302634:6191,291:291,09/12/17 03:00:37,STABLE BEAMS,6500,9258.962,9002.006,34.5,HFET
302634:6191,292:292,09/12/17 03:01:00,STABLE BEAMS,6500,9256.503,8999.126,34.5,HFET
302634:6191,293:293,09/12/17 03:01:23,STABLE BEAMS,6500,9254.994,8997.957,34.5,HFET
302634:6191,294:294,09/12/17 03:01:47,STABLE BEAMS,6500,9249.223,8862.943,34.5,HFET
302634:6191,295:295,09/12/17 03:02:10,STABLE BEAMS,6500,9245.007,8988.076,34.5,HFET
302634:6191,296:296,09/12/17 03:02:33,STABLE BEAMS,6500,9241.869,8972.511,34.4,HFET
302634:6191,297:297,09/12/17 03:02:56,STABLE BEAMS,6500,9234.369,8977.474,34.4,HFET
302634:6191,298:298,09/12/17 03:03:20,STABLE BEAMS,6500,9233.547,8976.786,34.4,HFET
302634:6191,299:299,09/12/17 03:03:43,STABLE BEAMS,6500,9229.315,8971.915,34.4,HFET
302634:6191,300:300,09/12/17 03:04:06,STABLE BEAMS,6500,9226.961,8970.537,34.4,HFET
302634:6191,301:301,09/12/17 03:04:30,STABLE BEAMS,6500,9225.061,8968.985,34.4,HFET
302634:6191,302:302,09/12/17 03:04:53,STABLE BEAMS,6500,9219.250,8961.248,34.4,HFET
302634:6191,303:303,09/12/17 03:05:16,STABLE BEAMS,6500,9213.719,8956.692,34.3,HFET
302634:6191,304:304,09/12/17 03:05:40,STABLE BEAMS,6500,9209.464,8953.745,34.3,HFET
302634:6191,305:305,09/12/17 03:06:03,STABLE BEAMS,6500,9206.573,8951.635,34.3,HFET
302634:6191,306:306,09/12/17 03:06:26,STABLE BEAMS,6500,9205.070,8950.325,34.3,HFET
302634:6191,307:307,09/12/17 03:06:50,STABLE BEAMS,6500,9201.611,8692.264,34.3,HFET
302634:6191,308:308,09/12/17 03:07:13,STABLE BEAMS,6500,9197.676,8816.293,34.3,HFET
302634:6191,309:309,09/12/17 03:07:36,STABLE BEAMS,6500,9194.125,8813.417,34.3,HFET
302634:6191,310:310,09/12/17 03:07:59,STABLE BEAMS,6500,9190.424,8925.496,34.2,HFET
302634:6191,311:311,09/12/17 03:08:23,STABLE BEAMS,6500,9183.498,8930.362,34.2,HFET
302634:6191,312:312,09/12/17 03:08:46,STABLE BEAMS,6500,9180.398,8928.501,34.2,HFET
302634:6191,313:313,09/12/17 03:09:09,STABLE BEAMS,6500,9178.145,8786.162,34.2,HFET
302634:6191,314:314,09/12/17 03:09:33,STABLE BEAMS,6500,9173.712,8907.094,34.2,HFET
302634:6191,315:315,09/12/17 03:09:56,STABLE BEAMS,6500,9169.269,8790.193,34.2,HFET
302634:6191,316:316,09/12/17 03:10:19,STABLE BEAMS,6500,9161.281,8909.997,34.1,HFET
302634:6191,317:317,09/12/17 03:10:43,STABLE BEAMS,6500,9161.226,8910.614,34.1,HFET
302634:6191,318:318,09/12/17 03:11:06,STABLE BEAMS,6500,9158.030,8894.989,34.1,HFET
302634:6191,319:319,09/12/17 03:11:29,STABLE BEAMS,6500,9152.240,8901.396,34.1,HFET
302634:6191,320:320,09/12/17 03:11:53,STABLE BEAMS,6500,9147.464,8897.769,34.1,HFET
302634:6191,321:321,09/12/17 03:12:16,STABLE BEAMS,6500,9143.100,8891.747,34.1,HFET
302634:6191,322:322,09/12/17 03:12:39,STABLE BEAMS,6500,9138.545,8887.756,34.1,HFET
302634:6191,323:323,09/12/17 03:13:02,STABLE BEAMS,6500,9134.497,8884.503,34.0,HFET
302634:6191,324:324,09/12/17 03:13:26,STABLE BEAMS,6500,9131.656,8882.923,34.0,HFET
302634:6191,325:325,09/12/17 03:13:49,STABLE BEAMS,6500,9126.761,8877.380,34.0,HFET
302634:6191,326:326,09/12/17 03:14:12,STABLE BEAMS,6500,9123.538,8875.890,34.0,HFET
302634:6191,327:327,09/12/17 03:14:36,STABLE BEAMS,6500,9121.092,8743.896,34.0,HFET
302634:6191,328:328,09/12/17 03:14:59,STABLE BEAMS,6500,9118.042,8869.012,34.0,HFET
302634:6191,329:329,09/12/17 03:15:22,STABLE BEAMS,6500,9113.704,8851.656,34.0,HFET
302634:6191,330:330,09/12/17 03:15:46,STABLE BEAMS,6500,9108.023,8859.665,33.9,HFET
302634:6191,331:331,09/12/17 03:16:09,STABLE BEAMS,6500,9105.297,8842.561,33.9,HFET
302634:6191,332:332,09/12/17 03:16:32,STABLE BEAMS,6500,9093.235,8845.660,33.9,HFET
302634:6191,333:333,09/12/17 03:16:56,STABLE BEAMS,6500,9080.562,8832.405,33.8,HFET
302634:6191,334:334,09/12/17 03:17:19,STABLE BEAMS,6500,9078.487,8831.678,33.8,HFET
302634:6191,335:335,09/12/17 03:17:42,STABLE BEAMS,6500,9166.594,8913.840,34.2,HFET
302634:6191,336:336,09/12/17 03:18:06,STABLE BEAMS,6500,9289.838,9018.639,34.6,HFET
302634:6191,337:337,09/12/17 03:18:29,STABLE BEAMS,6500,8782.089,8545.944,32.7,HFET
302634:6191,338:338,09/12/17 03:18:52,STABLE BEAMS,6500,9185.844,8932.398,34.2,HFET
302634:6191,339:339,09/12/17 03:19:15,STABLE BEAMS,6500,8661.336,8418.019,32.3,HFET
302634:6191,340:340,09/12/17 03:19:39,STABLE BEAMS,6500,8936.359,8694.555,33.3,HFET
302634:6191,341:341,09/12/17 03:20:02,STABLE BEAMS,6500,9212.098,8958.272,34.3,HFET
302634:6191,342:342,09/12/17 03:20:25,STABLE BEAMS,6500,9324.455,9066.528,34.7,HFET
302634:6191,343:343,09/12/17 03:20:49,STABLE BEAMS,6500,9319.513,9059.546,34.7,HFET
302634:6191,344:344,09/12/17 03:21:12,STABLE BEAMS,6500,9313.589,9055.067,34.7,HFET
302634:6191,345:345,09/12/17 03:21:35,STABLE BEAMS,6500,9309.285,9050.699,34.7,HFET
302634:6191,346:346,09/12/17 03:21:59,STABLE BEAMS,6500,9304.247,9046.285,34.7,HFET
302634:6191,347:347,09/12/17 03:22:22,STABLE BEAMS,6500,9299.929,9028.986,34.7,HFET
302634:6191,348:348,09/12/17 03:22:45,STABLE BEAMS,6500,9295.385,9038.723,34.6,HFET
302634:6191,349:349,09/12/17 03:23:09,STABLE BEAMS,6500,9291.883,9034.722,34.6,HFET
302634:6191,350:350,09/12/17 03:23:32,STABLE BEAMS,6500,9287.908,9031.042,34.6,HFET
302634:6191,351:351,09/12/17 03:23:55,STABLE BEAMS,6500,9285.168,9028.693,34.6,HFET
302634:6191,352:352,09/12/17 03:24:19,STABLE BEAMS,6500,9276.066,9018.649,34.6,HFET
302634:6191,353:353,09/12/17 03:24:42,STABLE BEAMS,6500,9271.722,9015.122,34.5,HFET
302634:6191,354:354,09/12/17 03:25:05,STABLE BEAMS,6500,9267.530,9011.022,34.5,HFET
302634:6191,355:355,09/12/17 03:25:28,STABLE BEAMS,6500,9265.146,9009.271,34.5,HFET
302634:6191,356:356,09/12/17 03:25:52,STABLE BEAMS,6500,9260.118,9003.326,34.5,HFET
302634:6191,357:357,09/12/17 03:26:15,STABLE BEAMS,6500,9256.343,9000.670,34.5,HFET
302634:6191,358:358,09/12/17 03:26:38,STABLE BEAMS,6500,9254.416,8998.363,34.5,HFET
302634:6191,359:359,09/12/17 03:27:02,STABLE BEAMS,6500,9247.363,8978.858,34.5,HFET
302634:6191,360:360,09/12/17 03:27:25,STABLE BEAMS,6500,9245.009,8988.604,34.5,HFET
302634:6191,361:361,09/12/17 03:27:48,STABLE BEAMS,6500,9236.206,8980.697,34.4,HFET
302634:6191,362:362,09/12/17 03:28:12,STABLE BEAMS,6500,9232.344,8964.740,34.4,HFET
302634:6191,363:363,09/12/17 03:28:35,STABLE BEAMS,6500,9227.295,8971.845,34.4,HFET
302634:6191,364:364,09/12/17 03:28:58,STABLE BEAMS,6500,9223.730,8969.252,34.4,HFET
302634:6191,365:365,09/12/17 03:29:22,STABLE BEAMS,6500,9219.345,8965.565,34.4,HFET
302634:6191,366:366,09/12/17 03:29:45,STABLE BEAMS,6500,9214.701,8961.109,34.3,HFET
302634:6191,367:367,09/12/17 03:30:08,STABLE BEAMS,6500,9212.993,8959.384,34.3,HFET
302634:6191,368:368,09/12/17 03:30:31,STABLE BEAMS,6500,9206.836,8952.342,34.3,HFET
302634:6191,369:369,09/12/17 03:30:55,STABLE BEAMS,6500,9201.606,8948.738,34.3,HFET
302634:6191,370:370,09/12/17 03:31:18,STABLE BEAMS,6500,9196.115,8943.604,34.3,HFET
302634:6191,371:371,09/12/17 03:31:41,STABLE BEAMS,6500,9194.089,8939.648,34.3,HFET
302634:6191,372:372,09/12/17 03:32:05,STABLE BEAMS,6500,9188.549,8935.685,34.2,HFET
302634:6191,373:373,09/12/17 03:32:28,STABLE BEAMS,6500,9182.871,8929.088,34.2,HFET
302634:6191,374:374,09/12/17 03:32:51,STABLE BEAMS,6500,9181.732,8928.503,34.2,HFET
302634:6191,375:375,09/12/17 03:33:15,STABLE BEAMS,6500,9178.042,8798.786,34.2,HFET
302634:6191,376:376,09/12/17 03:33:38,STABLE BEAMS,6500,9170.958,8918.574,34.2,HFET
302634:6191,377:377,09/12/17 03:34:01,STABLE BEAMS,6500,9168.937,8916.088,34.2,HFET
302634:6191,378:378,09/12/17 03:34:25,STABLE BEAMS,6500,9164.394,8911.767,34.1,HFET
302634:6191,379:379,09/12/17 03:34:48,STABLE BEAMS,6500,9156.031,8904.557,34.1,HFET
302634:6191,380:380,09/12/17 03:35:11,STABLE BEAMS,6500,9153.392,8902.124,34.1,HFET
302634:6191,381:381,09/12/17 03:35:35,STABLE BEAMS,6500,9152.989,8901.704,34.1,HFET
302634:6191,382:382,09/12/17 03:35:58,STABLE BEAMS,6500,9143.899,8893.714,34.1,HFET
302634:6191,383:383,09/12/17 03:36:21,STABLE BEAMS,6500,9142.451,8892.184,34.1,HFET
302634:6191,384:384,09/12/17 03:36:44,STABLE BEAMS,6500,9133.957,8883.717,34.0,HFET
302634:6191,385:385,09/12/17 03:37:08,STABLE BEAMS,6500,9130.138,8867.422,34.0,HFET
302634:6191,386:386,09/12/17 03:37:31,STABLE BEAMS,6500,9127.788,8748.879,34.0,HFET
302634:6191,387:387,09/12/17 03:37:54,STABLE BEAMS,6500,9120.504,8869.648,34.0,HFET
302634:6191,388:388,09/12/17 03:38:18,STABLE BEAMS,6500,9117.170,8854.684,34.0,HFET
302634:6191,389:389,09/12/17 03:38:41,STABLE BEAMS,6500,9111.102,8861.971,34.0,HFET
302634:6191,390:390,09/12/17 03:39:04,STABLE BEAMS,6500,9106.525,8859.125,33.9,HFET
302634:6191,391:391,09/12/17 03:39:28,STABLE BEAMS,6500,9104.861,8729.060,33.9,HFET
302634:6191,392:392,09/12/17 03:39:51,STABLE BEAMS,6500,9098.669,8850.898,33.9,HFET
302634:6191,393:393,09/12/17 03:40:14,STABLE BEAMS,6500,9096.316,8722.863,33.9,HFET
302634:6191,394:394,09/12/17 03:40:38,STABLE BEAMS,6500,9092.550,8844.725,33.9,HFET
302634:6191,395:395,09/12/17 03:41:01,STABLE BEAMS,6500,9089.321,8842.618,33.9,HFET
302634:6191,396:396,09/12/17 03:41:24,STABLE BEAMS,6500,9083.718,8699.712,33.8,HFET
302634:6191,397:397,09/12/17 03:41:48,STABLE BEAMS,6500,9078.766,8832.275,33.8,HFET
302634:6191,398:398,09/12/17 03:42:11,STABLE BEAMS,6500,9076.249,8828.986,33.8,HFET
302634:6191,399:399,09/12/17 03:42:34,STABLE BEAMS,6500,9071.047,8823.726,33.8,HFET
302634:6191,400:400,09/12/17 03:42:57,STABLE BEAMS,6500,9067.606,8820.479,33.8,HFET
302634:6191,401:401,09/12/17 03:43:21,STABLE BEAMS,6500,9061.328,8814.413,33.8,HFET
302634:6191,402:402,09/12/17 03:43:44,STABLE BEAMS,6500,9058.026,8810.244,33.8,HFET
302634:6191,403:403,09/12/17 03:44:07,STABLE BEAMS,6500,9050.654,8678.184,33.7,HFET
302634:6191,404:404,09/12/17 03:44:31,STABLE BEAMS,6500,9050.733,8804.647,33.7,HFET
302634:6191,405:405,09/12/17 03:44:54,STABLE BEAMS,6500,9045.283,8798.006,33.7,HFET
302634:6191,406:406,09/12/17 03:45:17,STABLE BEAMS,6500,9040.760,8794.042,33.7,HFET
302634:6191,407:407,09/12/17 03:45:41,STABLE BEAMS,6500,9038.207,8666.419,33.7,HFET
302634:6191,408:408,09/12/17 03:46:04,STABLE BEAMS,6500,9032.985,8787.524,33.7,HFET
302634:6191,409:409,09/12/17 03:46:27,STABLE BEAMS,6500,9027.490,8781.558,33.6,HFET
302634:6191,410:410,09/12/17 03:46:51,STABLE BEAMS,6500,9022.762,8777.569,33.6,HFET
302634:6191,411:411,09/12/17 03:47:14,STABLE BEAMS,6500,9017.958,8773.911,33.6,HFET
302634:6191,412:412,09/12/17 03:47:37,STABLE BEAMS,6500,9012.370,8766.077,33.6,HFET
302634:6191,413:413,09/12/17 03:48:00,STABLE BEAMS,6500,9005.908,8760.703,33.6,HFET
302634:6191,414:414,09/12/17 03:48:24,STABLE BEAMS,6500,9004.793,8759.897,33.6,HFET
302634:6191,415:415,09/12/17 03:48:47,STABLE BEAMS,6500,9002.323,8758.015,33.5,HFET
302634:6191,416:416,09/12/17 03:49:10,STABLE BEAMS,6500,8998.832,8753.747,33.5,HFET
302634:6191,417:417,09/12/17 03:49:34,STABLE BEAMS,6500,8991.107,8734.783,33.5,HFET
302634:6191,418:418,09/12/17 03:49:57,STABLE BEAMS,6500,8989.277,8733.576,33.5,HFET
302634:6191,419:419,09/12/17 03:50:20,STABLE BEAMS,6500,8985.507,8742.480,33.5,HFET
302634:6191,420:420,09/12/17 03:50:44,STABLE BEAMS,6500,8979.880,8723.711,33.5,HFET
302634:6191,421:421,09/12/17 03:51:07,STABLE BEAMS,6500,8976.446,8732.558,33.4,HFET
302634:6191,422:422,09/12/17 03:51:30,STABLE BEAMS,6500,8970.817,8727.527,33.4,HFET
302634:6191,423:423,09/12/17 03:51:54,STABLE BEAMS,6500,8967.565,8724.232,33.4,HFET
302634:6191,424:424,09/12/17 03:52:17,STABLE BEAMS,6500,8962.362,8707.418,33.4,HFET
302634:6191,425:425,09/12/17 03:52:40,STABLE BEAMS,6500,8958.100,8714.663,33.4,HFET
302634:6191,426:426,09/12/17 03:53:04,STABLE BEAMS,6500,8953.536,8710.467,33.4,HFET
302634:6191,427:427,09/12/17 03:53:27,STABLE BEAMS,6500,8949.132,8705.444,33.3,HFET
302634:6191,428:428,09/12/17 03:53:50,STABLE BEAMS,6500,8945.802,8689.966,33.3,HFET
302634:6191,429:429,09/12/17 03:54:13,STABLE BEAMS,6500,8941.776,8698.748,33.3,HFET
302634:6191,430:430,09/12/17 03:54:37,STABLE BEAMS,6500,8936.442,8681.572,33.3,HFET
302634:6191,431:431,09/12/17 03:55:00,STABLE BEAMS,6500,8934.961,8680.313,33.3,HFET
302634:6191,432:432,09/12/17 03:55:23,STABLE BEAMS,6500,8930.669,8690.226,33.3,HFET
302634:6191,433:433,09/12/17 03:55:47,STABLE BEAMS,6500,8924.413,8682.929,33.3,HFET
302634:6191,434:434,09/12/17 03:56:10,STABLE BEAMS,6500,8918.684,8677.122,33.2,HFET
302634:6191,435:435,09/12/17 03:56:33,STABLE BEAMS,6500,8913.731,8661.441,33.2,HFET
302634:6191,436:436,09/12/17 03:56:57,STABLE BEAMS,6500,8912.128,8672.048,33.2,HFET
302634:6191,437:437,09/12/17 03:57:20,STABLE BEAMS,6500,8906.158,8665.874,33.2,HFET
302634:6191,438:438,09/12/17 03:57:43,STABLE BEAMS,6500,8900.816,8660.318,33.2,HFET
302634:6191,439:439,09/12/17 03:58:07,STABLE BEAMS,6500,8895.645,8654.930,33.1,HFET
302634:6191,440:440,09/12/17 03:58:30,STABLE BEAMS,6500,8891.790,8652.578,33.1,HFET
302634:6191,441:441,09/12/17 03:58:53,STABLE BEAMS,6500,8887.527,8635.838,33.1,HFET
302634:6191,442:442,09/12/17 03:59:17,STABLE BEAMS,6500,8882.333,8642.936,33.1,HFET
302634:6191,443:443,09/12/17 03:59:40,STABLE BEAMS,6500,8880.025,8640.970,33.1,HFET
302634:6191,444:444,09/12/17 04:00:03,STABLE BEAMS,6500,8876.769,8637.612,33.1,HFET
302634:6191,445:445,09/12/17 04:00:26,STABLE BEAMS,6500,8871.687,8632.846,33.1,HFET
302634:6191,446:446,09/12/17 04:00:50,STABLE BEAMS,6500,8867.353,8628.794,33.0,HFET
302634:6191,447:447,09/12/17 04:01:13,STABLE BEAMS,6500,8863.189,8624.836,33.0,HFET
302634:6191,448:448,09/12/17 04:01:36,STABLE BEAMS,6500,8859.061,8620.910,33.0,HFET
302634:6191,449:449,09/12/17 04:02:00,STABLE BEAMS,6500,8855.310,8616.786,33.0,HFET
302634:6191,450:450,09/12/17 04:02:23,STABLE BEAMS,6500,8850.101,8612.618,33.0,HFET
302634:6191,451:451,09/12/17 04:02:46,STABLE BEAMS,6500,8848.417,8610.756,33.0,HFET
302634:6191,452:452,09/12/17 04:03:10,STABLE BEAMS,6500,8838.452,8601.076,32.9,HFET
302634:6191,453:453,09/12/17 04:03:33,STABLE BEAMS,6500,8834.212,8584.603,32.9,HFET
302634:6191,454:454,09/12/17 04:03:56,STABLE BEAMS,6500,8832.063,8596.078,32.9,HFET
302634:6191,455:455,09/12/17 04:04:20,STABLE BEAMS,6500,8829.258,8592.727,32.9,HFET
302634:6191,456:456,09/12/17 04:04:43,STABLE BEAMS,6500,8821.905,8586.744,32.9,HFET
302634:6191,457:457,09/12/17 04:05:06,STABLE BEAMS,6500,8821.252,8585.962,32.9,HFET
302634:6191,458:458,09/12/17 04:05:29,STABLE BEAMS,6500,8814.407,8577.469,32.8,HFET
302634:6191,459:459,09/12/17 04:05:53,STABLE BEAMS,6500,8809.641,8574.035,32.8,HFET
302634:6191,460:460,09/12/17 04:06:16,STABLE BEAMS,6500,8806.649,8571.641,32.8,HFET
302634:6191,461:461,09/12/17 04:06:39,STABLE BEAMS,6500,8803.593,8567.634,32.8,HFET
302634:6191,462:462,09/12/17 04:07:03,STABLE BEAMS,6500,8797.430,8561.063,32.8,HFET
302634:6191,463:463,09/12/17 04:07:26,STABLE BEAMS,6500,8795.766,8547.940,32.8,HFET
302634:6191,464:464,09/12/17 04:07:49,STABLE BEAMS,6500,8789.493,8554.074,32.8,HFET
302634:6191,465:465,09/12/17 04:08:13,STABLE BEAMS,6500,8785.717,8538.545,32.7,HFET
302634:6191,466:466,09/12/17 04:08:36,STABLE BEAMS,6500,8757.621,8510.751,32.6,HFET
302634:6191,467:467,09/12/17 04:08:59,STABLE BEAMS,6500,8777.955,8543.954,32.7,HFET
302634:6191,468:468,09/12/17 04:09:23,STABLE BEAMS,6500,8775.164,8523.137,32.7,HFET
302634:6191,469:469,09/12/17 04:09:46,STABLE BEAMS,6500,8777.968,8543.961,32.7,HFET
302634:6191,470:470,09/12/17 04:10:09,STABLE BEAMS,6500,8761.010,8406.061,32.6,HFET
302634:6191,471:471,09/12/17 04:10:33,STABLE BEAMS,6500,8756.339,8524.218,32.6,HFET
302634:6191,472:472,09/12/17 04:10:56,STABLE BEAMS,6500,8753.735,8520.668,32.6,HFET
302634:6191,473:473,09/12/17 04:11:19,STABLE BEAMS,6500,8749.654,8516.801,32.6,HFET
302634:6191,474:474,09/12/17 04:11:43,STABLE BEAMS,6500,8745.818,8512.980,32.6,HFET
302634:6191,475:475,09/12/17 04:12:06,STABLE BEAMS,6500,8741.975,8508.944,32.6,HFET
302634:6191,476:476,09/12/17 04:12:29,STABLE BEAMS,6500,8735.019,8259.025,32.5,HFET
302634:6191,477:477,09/12/17 04:12:52,STABLE BEAMS,6500,8734.016,8389.408,32.5,HFET
302634:6191,478:478,09/12/17 04:13:16,STABLE BEAMS,6500,8728.163,8485.366,32.5,HFET
302634:6191,479:479,09/12/17 04:13:39,STABLE BEAMS,6500,8725.110,8491.818,32.5,HFET
302634:6191,480:480,09/12/17 04:14:02,STABLE BEAMS,6500,8721.145,8488.984,32.5,HFET
302634:6191,481:481,09/12/17 04:14:26,STABLE BEAMS,6500,8717.038,8485.100,32.5,HFET
302634:6191,482:482,09/12/17 04:14:49,STABLE BEAMS,6500,8710.593,8479.564,32.5,HFET
302634:6191,483:483,09/12/17 04:15:12,STABLE BEAMS,6500,8707.724,8463.048,32.4,HFET
302634:6191,484:484,09/12/17 04:15:36,STABLE BEAMS,6500,8706.140,8469.697,32.4,HFET
302634:6191,485:485,09/12/17 04:15:59,STABLE BEAMS,6500,8700.121,8456.007,32.4,HFET
302634:6191,486:486,09/12/17 04:16:22,STABLE BEAMS,6500,8693.767,8463.101,32.4,HFET
302634:6191,487:487,09/12/17 04:16:45,STABLE BEAMS,6500,8689.864,8459.676,32.4,HFET
302634:6191,488:488,09/12/17 04:17:09,STABLE BEAMS,6500,8683.879,8452.312,32.4,HFET
302634:6191,489:489,09/12/17 04:17:32,STABLE BEAMS,6500,8668.181,8438.268,32.3,HFET
302634:6191,490:490,09/12/17 04:17:55,STABLE BEAMS,6500,8667.150,8437.148,32.3,HFET
302634:6191,491:491,09/12/17 04:18:19,STABLE BEAMS,6500,8672.018,8441.738,32.3,HFET
302634:6191,492:492,09/12/17 04:18:42,STABLE BEAMS,6500,8666.065,8436.333,32.3,HFET
302634:6191,493:493,09/12/17 04:19:05,STABLE BEAMS,6500,8663.249,8433.511,32.3,HFET
302634:6191,494:494,09/12/17 04:19:29,STABLE BEAMS,6500,8669.386,8334.527,32.3,HFET
302634:6191,495:495,09/12/17 04:19:52,STABLE BEAMS,6500,8650.431,7787.702,32.2,HFET
302634:6191,496:496,09/12/17 04:20:15,STABLE BEAMS,6500,8650.675,6080.141,32.2,HFET
302634:6191,497:497,09/12/17 04:20:39,STABLE BEAMS,6500,8644.145,8413.080,32.2,HFET
302634:6191,498:498,09/12/17 04:21:02,STABLE BEAMS,6500,8642.470,8271.140,32.2,HFET
302634:6191,499:499,09/12/17 04:21:25,STABLE BEAMS,6500,8634.276,8392.947,32.2,HFET
302634:6191,500:500,09/12/17 04:21:49,STABLE BEAMS,6500,8631.832,8403.987,32.2,HFET
302634:6191,501:501,09/12/17 04:22:12,STABLE BEAMS,6500,8609.770,8382.243,32.1,HFET
302634:6191,502:502,09/12/17 04:22:35,STABLE BEAMS,6500,8620.390,8380.097,32.1,HFET
302634:6191,503:503,09/12/17 04:22:58,STABLE BEAMS,6500,8615.481,8388.058,32.1,HFET
302634:6191,504:504,09/12/17 04:23:22,STABLE BEAMS,6500,8613.020,8385.667,32.1,HFET
302634:6191,505:505,09/12/17 04:23:45,STABLE BEAMS,6500,8608.021,8380.944,32.1,HFET
302634:6191,506:506,09/12/17 04:24:08,STABLE BEAMS,6500,8602.056,8374.657,32.1,HFET
302634:6191,507:507,09/12/17 04:24:32,STABLE BEAMS,6500,8598.426,8365.435,32.0,HFET
302634:6191,508:508,09/12/17 04:24:55,STABLE BEAMS,6500,8592.312,8365.812,32.0,HFET
302634:6191,509:509,09/12/17 04:25:18,STABLE BEAMS,6500,8587.356,8361.039,32.0,HFET
302634:6191,510:510,09/12/17 04:25:42,STABLE BEAMS,6500,8571.196,8345.360,31.9,HFET
302634:6191,511:511,09/12/17 04:26:05,STABLE BEAMS,6500,8554.819,8329.648,31.9,HFET
302634:6191,512:512,09/12/17 04:26:28,STABLE BEAMS,6500,8565.772,8341.015,31.9,HFET
302634:6191,513:513,09/12/17 04:26:52,STABLE BEAMS,6500,8563.104,8338.914,31.9,HFET
302634:6191,514:514,09/12/17 04:27:15,STABLE BEAMS,6500,8576.867,8352.179,32.0,HFET
302634:6191,515:515,09/12/17 04:27:38,STABLE BEAMS,6500,8566.610,8329.745,31.9,HFET
302634:6191,516:516,09/12/17 04:28:02,STABLE BEAMS,6500,8556.955,8332.198,31.9,HFET
302634:6191,517:517,09/12/17 04:28:25,STABLE BEAMS,6500,8553.891,8316.722,31.9,HFET
302634:6191,518:518,09/12/17 04:28:48,STABLE BEAMS,6500,8547.351,8322.671,31.9,HFET
302634:6191,519:519,09/12/17 04:29:12,STABLE BEAMS,6500,8548.762,8325.016,31.9,HFET
302634:6191,520:520,09/12/17 04:29:35,STABLE BEAMS,6500,8545.868,8320.817,31.8,HFET
302634:6191,521:521,09/12/17 04:29:58,STABLE BEAMS,6500,8538.346,8314.402,31.8,HFET
302634:6191,522:522,09/12/17 04:30:21,STABLE BEAMS,6500,8532.008,8307.546,31.8,HFET
302634:6191,523:523,09/12/17 04:30:45,STABLE BEAMS,6500,8530.146,8306.012,31.8,HFET
302634:6191,524:524,09/12/17 04:31:08,STABLE BEAMS,6500,8522.795,8299.525,31.8,HFET
302634:6191,525:525,09/12/17 04:31:31,STABLE BEAMS,6500,8517.970,8295.132,31.7,HFET
302634:6191,526:526,09/12/17 04:31:55,STABLE BEAMS,6500,8495.208,8272.709,31.7,HFET
302634:6191,527:527,09/12/17 04:32:18,STABLE BEAMS,6500,8493.495,8270.509,31.6,HFET
302634:6191,528:528,09/12/17 04:32:41,STABLE BEAMS,6500,8496.311,8260.997,31.7,HFET
302634:6191,529:529,09/12/17 04:33:05,STABLE BEAMS,6500,8493.613,8270.384,31.7,HFET
302634:6191,530:530,09/12/17 04:33:28,STABLE BEAMS,6500,8485.385,8262.939,31.6,HFET
302634:6191,531:531,09/12/17 04:33:51,STABLE BEAMS,6500,8480.724,8257.470,31.6,HFET
302634:6191,532:532,09/12/17 04:34:14,STABLE BEAMS,6500,8490.636,8267.352,31.6,HFET
302634:6191,533:533,09/12/17 04:34:38,STABLE BEAMS,6500,8491.858,8269.110,31.6,HFET
302634:6191,534:534,09/12/17 04:35:01,STABLE BEAMS,6500,8479.071,8256.780,31.6,HFET
302634:6191,535:535,09/12/17 04:35:24,STABLE BEAMS,6500,8475.054,8254.077,31.6,HFET
302634:6191,536:536,09/12/17 04:35:48,STABLE BEAMS,6500,8473.561,8250.710,31.6,HFET
302634:6191,537:537,09/12/17 04:36:11,STABLE BEAMS,6500,8466.723,8244.730,31.6,HFET
302634:6191,538:538,09/12/17 04:36:34,STABLE BEAMS,6500,8461.125,8239.639,31.5,HFET
302634:6191,539:539,09/12/17 04:36:58,STABLE BEAMS,6500,8457.926,8236.621,31.5,HFET
302634:6191,540:540,09/12/17 04:37:21,STABLE BEAMS,6500,8454.182,8232.739,31.5,HFET
302634:6191,541:541,09/12/17 04:37:44,STABLE BEAMS,6500,8451.208,8229.953,31.5,HFET
302634:6191,542:542,09/12/17 04:38:08,STABLE BEAMS,6500,8445.172,8224.896,31.5,HFET
302634:6191,543:543,09/12/17 04:38:31,STABLE BEAMS,6500,8440.508,8103.195,31.5,HFET
302634:6191,544:544,09/12/17 04:38:54,STABLE BEAMS,6500,8407.812,8061.595,31.3,HFET
302634:6191,545:545,09/12/17 04:39:18,STABLE BEAMS,6500,8414.500,8078.583,31.4,HFET
302634:6191,546:546,09/12/17 04:39:41,STABLE BEAMS,6500,8415.985,8197.919,31.4,HFET
302634:6191,547:547,09/12/17 04:40:04,STABLE BEAMS,6500,8410.399,8190.798,31.3,HFET
302634:6191,548:548,09/12/17 04:40:27,STABLE BEAMS,6500,8425.696,8089.041,31.4,HFET
