#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302635:6191,111:111,09/12/17 06:00:45,STABLE BEAMS,6500,7947.770,7747.044,29.6,HFET
302635:6191,112:112,09/12/17 06:01:09,STABLE BEAMS,6500,7946.008,7744.826,29.6,HFET
302635:6191,113:113,09/12/17 06:01:32,STABLE BEAMS,6500,7939.845,7739.050,29.6,HFET
302635:6191,114:114,09/12/17 06:01:55,STABLE BEAMS,6500,7938.496,7738.864,29.6,HFET
302635:6191,115:115,09/12/17 06:02:19,STABLE BEAMS,6500,7934.017,7734.051,29.6,HFET
302635:6191,116:116,09/12/17 06:02:42,STABLE BEAMS,6500,7932.089,7731.238,29.6,HFET
302635:6191,117:117,09/12/17 06:03:05,STABLE BEAMS,6500,7927.611,7727.154,29.5,HFET
302635:6191,118:118,09/12/17 06:03:29,STABLE BEAMS,6500,7922.879,7711.832,29.5,HFET
302635:6191,119:119,09/12/17 06:03:52,STABLE BEAMS,6500,7918.377,7719.144,29.5,HFET
302635:6191,120:120,09/12/17 06:04:15,STABLE BEAMS,6500,7915.929,7717.096,29.5,HFET
302635:6191,121:121,09/12/17 06:04:39,STABLE BEAMS,6500,7910.985,7710.647,29.5,HFET
302635:6191,122:122,09/12/17 06:05:02,STABLE BEAMS,6500,7907.598,7708.245,29.5,HFET
302635:6191,123:123,09/12/17 06:05:25,STABLE BEAMS,6500,7905.367,7705.528,29.5,HFET
302635:6191,124:124,09/12/17 06:05:48,STABLE BEAMS,6500,7902.778,7696.032,29.4,HFET
302635:6191,125:125,09/12/17 06:06:12,STABLE BEAMS,6500,7898.191,7696.477,29.4,HFET
302635:6191,126:126,09/12/17 06:06:35,STABLE BEAMS,6500,7898.825,7696.859,29.4,HFET
302635:6191,127:127,09/12/17 06:06:58,STABLE BEAMS,6500,7891.619,7689.493,29.4,HFET
302635:6191,128:128,09/12/17 06:07:22,STABLE BEAMS,6500,7890.922,7689.732,29.4,HFET
302635:6191,129:129,09/12/17 06:07:45,STABLE BEAMS,6500,7885.785,7685.147,29.4,HFET
302635:6191,130:130,09/12/17 06:08:08,STABLE BEAMS,6500,7881.452,7681.358,29.4,HFET
302635:6191,131:131,09/12/17 06:08:32,STABLE BEAMS,6500,7878.159,7677.627,29.4,HFET
302635:6191,132:132,09/12/17 06:08:55,STABLE BEAMS,6500,7876.255,7676.027,29.3,HFET
302635:6191,133:133,09/12/17 06:09:18,STABLE BEAMS,6500,7871.680,7671.560,29.3,HFET
302635:6191,134:134,09/12/17 06:09:42,STABLE BEAMS,6500,7870.106,7559.430,29.3,HFET
302635:6191,135:135,09/12/17 06:10:05,STABLE BEAMS,6500,7865.865,7665.214,29.3,HFET
302635:6191,136:136,09/12/17 06:10:28,STABLE BEAMS,6500,7862.396,7651.612,29.3,HFET
302635:6191,137:137,09/12/17 06:10:52,STABLE BEAMS,6500,7858.150,7658.552,29.3,HFET
302635:6191,138:138,09/12/17 06:11:15,STABLE BEAMS,6500,7855.976,7646.041,29.3,HFET
302635:6191,139:139,09/12/17 06:11:38,STABLE BEAMS,6500,7849.939,7650.471,29.3,HFET
302635:6191,140:140,09/12/17 06:12:01,STABLE BEAMS,6500,7849.626,7650.380,29.3,HFET
302635:6191,141:141,09/12/17 06:12:25,STABLE BEAMS,6500,7847.049,7646.778,29.2,HFET
302635:6191,142:142,09/12/17 06:12:48,STABLE BEAMS,6500,7843.380,7644.487,29.2,HFET
302635:6191,143:143,09/12/17 06:13:11,STABLE BEAMS,6500,7842.339,7643.041,29.2,HFET
302635:6191,144:144,09/12/17 06:13:35,STABLE BEAMS,6500,7836.255,7637.334,29.2,HFET
302635:6191,145:145,09/12/17 06:13:58,STABLE BEAMS,6500,7836.830,7637.726,29.2,HFET
302635:6191,146:146,09/12/17 06:14:21,STABLE BEAMS,6500,7832.148,7632.128,29.2,HFET
302635:6191,147:147,09/12/17 06:14:45,STABLE BEAMS,6500,7825.827,7626.517,29.2,HFET
302635:6191,148:148,09/12/17 06:15:08,STABLE BEAMS,6500,7823.422,7624.172,29.2,HFET
302635:6191,149:149,09/12/17 06:15:31,STABLE BEAMS,6500,7805.741,7607.062,29.1,HFET
302635:6191,150:150,09/12/17 06:15:55,STABLE BEAMS,6500,7820.523,7622.283,29.1,HFET
302635:6191,151:151,09/12/17 06:16:18,STABLE BEAMS,6500,7816.521,7616.975,29.1,HFET
302635:6191,152:152,09/12/17 06:16:41,STABLE BEAMS,6500,7817.912,7620.092,29.1,HFET
302635:6191,153:153,09/12/17 06:17:04,STABLE BEAMS,6500,7805.465,7607.791,29.1,HFET
302635:6191,154:154,09/12/17 06:17:28,STABLE BEAMS,6500,7807.656,7500.917,29.1,HFET
302635:6191,155:155,09/12/17 06:17:51,STABLE BEAMS,6500,7804.296,7388.409,29.1,HFET
302635:6191,156:156,09/12/17 06:18:14,STABLE BEAMS,6500,7800.877,7603.580,29.1,HFET
302635:6191,157:157,09/12/17 06:18:38,STABLE BEAMS,6500,7796.871,7582.555,29.1,HFET
302635:6191,158:158,09/12/17 06:19:01,STABLE BEAMS,6500,7794.408,7596.632,29.0,HFET
302635:6191,159:159,09/12/17 06:19:25,STABLE BEAMS,6500,7790.010,7593.171,29.0,HFET
302635:6191,160:160,09/12/17 06:19:48,STABLE BEAMS,6500,7787.262,7589.948,29.0,HFET
302635:6191,161:161,09/12/17 06:20:11,STABLE BEAMS,6500,7782.911,7586.180,29.0,HFET
302635:6191,162:162,09/12/17 06:20:34,STABLE BEAMS,6500,7780.032,7582.219,29.0,HFET
302635:6191,163:163,09/12/17 06:20:58,STABLE BEAMS,6500,7775.400,7578.599,29.0,HFET
302635:6191,164:164,09/12/17 06:21:21,STABLE BEAMS,6500,7773.074,7458.610,29.0,HFET
302635:6191,165:165,09/12/17 06:21:44,STABLE BEAMS,6500,7769.729,7572.959,29.0,HFET
302635:6191,166:166,09/12/17 06:22:08,STABLE BEAMS,6500,7768.056,7571.756,28.9,HFET
302635:6191,167:167,09/12/17 06:22:31,STABLE BEAMS,6500,7763.652,7566.472,28.9,HFET
302635:6191,168:168,09/12/17 06:22:54,STABLE BEAMS,6500,7758.467,7562.366,28.9,HFET
302635:6191,169:169,09/12/17 06:23:18,STABLE BEAMS,6500,7756.370,7560.418,28.9,HFET
302635:6191,170:170,09/12/17 06:23:41,STABLE BEAMS,6500,7745.589,7549.485,28.9,HFET
302635:6191,171:171,09/12/17 06:24:04,STABLE BEAMS,6500,7750.043,7543.777,28.9,HFET
302635:6191,172:172,09/12/17 06:24:27,STABLE BEAMS,6500,7749.351,7553.792,28.9,HFET
302635:6191,173:173,09/12/17 06:24:51,STABLE BEAMS,6500,7743.989,7548.417,28.9,HFET
302635:6191,174:174,09/12/17 06:25:14,STABLE BEAMS,6500,7746.062,7549.868,28.9,HFET
302635:6191,175:175,09/12/17 06:25:37,STABLE BEAMS,6500,7739.865,7544.969,28.8,HFET
302635:6191,176:176,09/12/17 06:26:01,STABLE BEAMS,6500,7735.155,7540.793,28.8,HFET
302635:6191,177:177,09/12/17 06:26:24,STABLE BEAMS,6500,7733.771,7539.090,28.8,HFET
302635:6191,178:178,09/12/17 06:26:47,STABLE BEAMS,6500,7729.471,7426.937,28.8,HFET
302635:6191,179:179,09/12/17 06:27:11,STABLE BEAMS,6500,7727.992,7533.333,28.8,HFET
302635:6191,180:180,09/12/17 06:27:34,STABLE BEAMS,6500,7723.166,7420.153,28.8,HFET
302635:6191,181:181,09/12/17 06:27:57,STABLE BEAMS,6500,7712.136,7518.072,28.7,HFET
302635:6191,182:182,09/12/17 06:28:21,STABLE BEAMS,6500,7714.717,7520.052,28.7,HFET
302635:6191,183:183,09/12/17 06:28:44,STABLE BEAMS,6500,7712.671,7518.517,28.7,HFET
302635:6191,184:184,09/12/17 06:29:07,STABLE BEAMS,6500,7710.510,7408.407,28.7,HFET
302635:6191,185:185,09/12/17 06:29:30,STABLE BEAMS,6500,7705.958,7511.788,28.7,HFET
302635:6191,186:186,09/12/17 06:29:54,STABLE BEAMS,6500,7702.579,7509.319,28.7,HFET
302635:6191,187:187,09/12/17 06:30:17,STABLE BEAMS,6500,7698.974,7494.589,28.7,HFET
302635:6191,188:188,09/12/17 06:30:40,STABLE BEAMS,6500,7692.807,7498.916,28.7,HFET
302635:6191,189:189,09/12/17 06:31:04,STABLE BEAMS,6500,7691.107,7497.972,28.7,HFET
302635:6191,190:190,09/12/17 06:31:27,STABLE BEAMS,6500,7681.388,7487.799,28.6,HFET
302635:6191,191:191,09/12/17 06:31:50,STABLE BEAMS,6500,7675.316,7482.859,28.6,HFET
302635:6191,192:192,09/12/17 06:32:14,STABLE BEAMS,6500,7682.284,7489.313,28.6,HFET
302635:6191,193:193,09/12/17 06:32:37,STABLE BEAMS,6500,7677.321,7484.102,28.6,HFET
302635:6191,194:194,09/12/17 06:33:00,STABLE BEAMS,6500,7688.904,7495.614,28.7,HFET
302635:6191,195:195,09/12/17 06:33:24,STABLE BEAMS,6500,7672.833,7479.603,28.6,HFET
302635:6191,196:196,09/12/17 06:33:47,STABLE BEAMS,6500,7671.406,7478.964,28.6,HFET
302635:6191,197:197,09/12/17 06:34:10,STABLE BEAMS,6500,7666.989,7473.581,28.6,HFET
302635:6191,198:198,09/12/17 06:34:34,STABLE BEAMS,6500,7662.961,7470.501,28.6,HFET
302635:6191,199:199,09/12/17 06:34:57,STABLE BEAMS,6500,7659.973,7467.109,28.5,HFET
302635:6191,200:200,09/12/17 06:35:20,STABLE BEAMS,6500,7657.684,7464.818,28.5,HFET
302635:6191,201:201,09/12/17 06:35:43,STABLE BEAMS,6500,7655.517,7463.410,28.5,HFET
302635:6191,202:202,09/12/17 06:36:07,STABLE BEAMS,6500,7652.028,7459.996,28.5,HFET
302635:6191,203:203,09/12/17 06:36:30,STABLE BEAMS,6500,7649.108,7456.991,28.5,HFET
302635:6191,204:204,09/12/17 06:36:53,STABLE BEAMS,6500,7644.039,7345.312,28.5,HFET
302635:6191,205:205,09/12/17 06:37:17,STABLE BEAMS,6500,7632.817,7441.155,28.4,HFET
302635:6191,206:206,09/12/17 06:37:40,STABLE BEAMS,6500,7630.649,7439.437,28.4,HFET
302635:6191,207:207,09/12/17 06:38:03,STABLE BEAMS,6500,7631.489,7440.602,28.4,HFET
302635:6191,208:208,09/12/17 06:38:27,STABLE BEAMS,6500,7627.928,7436.900,28.4,HFET
302635:6191,209:209,09/12/17 06:38:50,STABLE BEAMS,6500,7622.643,7431.535,28.4,HFET
302635:6191,210:210,09/12/17 06:39:13,STABLE BEAMS,6500,7614.402,7423.784,28.4,HFET
302635:6191,211:211,09/12/17 06:39:37,STABLE BEAMS,6500,7617.700,7426.657,28.4,HFET
302635:6191,212:212,09/12/17 06:40:00,STABLE BEAMS,6500,7613.447,7411.839,28.4,HFET
302635:6191,213:213,09/12/17 06:40:23,STABLE BEAMS,6500,7613.634,7422.490,28.4,HFET
302635:6191,214:214,09/12/17 06:40:46,STABLE BEAMS,6500,7610.109,7419.896,28.4,HFET
302635:6191,215:215,09/12/17 06:41:10,STABLE BEAMS,6500,7606.733,7416.798,28.3,HFET
302635:6191,216:216,09/12/17 06:41:33,STABLE BEAMS,6500,7601.353,7400.330,28.3,HFET
302635:6191,217:217,09/12/17 06:41:56,STABLE BEAMS,6500,7597.877,7406.895,28.3,HFET
302635:6191,218:218,09/12/17 06:42:20,STABLE BEAMS,6500,7593.521,7404.444,28.3,HFET
302635:6191,219:219,09/12/17 06:42:43,STABLE BEAMS,6500,7590.816,7400.580,28.3,HFET
302635:6191,220:220,09/12/17 06:43:06,STABLE BEAMS,6500,7587.238,7398.058,28.3,HFET
302635:6191,221:221,09/12/17 06:43:30,STABLE BEAMS,6500,7583.678,7394.566,28.3,HFET
302635:6191,222:222,09/12/17 06:43:53,STABLE BEAMS,6500,7581.166,7391.541,28.3,HFET
302635:6191,223:223,09/12/17 06:44:16,STABLE BEAMS,6500,7579.251,7390.091,28.2,HFET
302635:6191,224:224,09/12/17 06:44:40,STABLE BEAMS,6500,7574.368,7385.462,28.2,HFET
302635:6191,225:225,09/12/17 06:45:03,STABLE BEAMS,6500,7571.820,6158.341,28.2,HFET
302635:6191,226:226,09/12/17 06:45:26,STABLE BEAMS,6500,7568.371,1391.278,28.2,HFET
302635:6191,227:227,09/12/17 06:45:49,STABLE BEAMS,6500,7566.090,7376.690,28.2,HFET
302635:6191,228:228,09/12/17 06:46:13,STABLE BEAMS,6500,7561.876,7372.416,28.2,HFET
302635:6191,229:229,09/12/17 06:46:36,STABLE BEAMS,6500,7565.198,7375.013,28.2,HFET
302635:6191,230:230,09/12/17 06:46:59,STABLE BEAMS,6500,7563.225,7374.207,28.2,HFET
302635:6191,231:231,09/12/17 06:47:23,STABLE BEAMS,6500,7558.700,7257.439,28.2,HFET
302635:6191,232:232,09/12/17 06:47:46,STABLE BEAMS,6500,7553.721,7365.265,28.1,HFET
302635:6191,233:233,09/12/17 06:48:09,STABLE BEAMS,6500,7550.459,7256.246,28.1,HFET
302635:6191,234:234,09/12/17 06:48:33,STABLE BEAMS,6500,7540.214,7351.238,28.1,HFET
302635:6191,235:235,09/12/17 06:48:56,STABLE BEAMS,6500,7540.206,7351.334,28.1,HFET
302635:6191,236:236,09/12/17 06:49:19,STABLE BEAMS,6500,7539.312,7351.111,28.1,HFET
302635:6191,237:237,09/12/17 06:49:43,STABLE BEAMS,6500,7535.559,7347.552,28.1,HFET
302635:6191,238:238,09/12/17 06:50:06,STABLE BEAMS,6500,7531.832,7343.774,28.1,HFET
302635:6191,239:239,09/12/17 06:50:29,STABLE BEAMS,6500,7529.453,7341.673,28.1,HFET
302635:6191,240:240,09/12/17 06:50:53,STABLE BEAMS,6500,7525.210,7337.462,28.0,HFET
302635:6191,241:241,09/12/17 06:51:16,STABLE BEAMS,6500,7523.461,7335.583,28.0,HFET
302635:6191,242:242,09/12/17 06:51:39,STABLE BEAMS,6500,7520.532,7333.253,28.0,HFET
302635:6191,243:243,09/12/17 06:52:02,STABLE BEAMS,6500,7518.908,7331.204,28.0,HFET
302635:6191,244:244,09/12/17 06:52:26,STABLE BEAMS,6500,7516.286,7328.584,28.0,HFET
302635:6191,245:245,09/12/17 06:52:49,STABLE BEAMS,6500,7512.514,7324.645,28.0,HFET
302635:6191,246:246,09/12/17 06:53:12,STABLE BEAMS,6500,7509.944,7322.732,28.0,HFET
302635:6191,247:247,09/12/17 06:53:36,STABLE BEAMS,6500,7506.369,7319.241,28.0,HFET
302635:6191,248:248,09/12/17 06:53:59,STABLE BEAMS,6500,7503.003,7316.079,28.0,HFET
302635:6191,249:249,09/12/17 06:54:22,STABLE BEAMS,6500,7501.157,7314.029,28.0,HFET
302635:6191,250:250,09/12/17 06:54:46,STABLE BEAMS,6500,7498.891,7207.794,27.9,HFET
302635:6191,251:251,09/12/17 06:55:09,STABLE BEAMS,6500,7494.906,7308.121,27.9,HFET
302635:6191,252:252,09/12/17 06:55:32,STABLE BEAMS,6500,7491.731,7305.474,27.9,HFET
302635:6191,253:253,09/12/17 06:55:56,STABLE BEAMS,6500,7490.029,7303.843,27.9,HFET
302635:6191,254:254,09/12/17 06:56:19,STABLE BEAMS,6500,7485.156,7298.107,27.9,HFET
302635:6191,255:255,09/12/17 06:56:42,STABLE BEAMS,6500,7482.734,7296.796,27.9,HFET
302635:6191,256:256,09/12/17 06:57:06,STABLE BEAMS,6500,7478.310,7293.236,27.9,HFET
302635:6191,257:257,09/12/17 06:57:29,STABLE BEAMS,6500,7475.874,7290.155,27.9,HFET
302635:6191,258:258,09/12/17 06:57:52,STABLE BEAMS,6500,7474.173,7289.376,27.9,HFET
302635:6191,259:259,09/12/17 06:58:15,STABLE BEAMS,6500,7471.238,7285.507,27.8,HFET
302635:6191,260:260,09/12/17 06:58:39,STABLE BEAMS,6500,7468.452,7283.297,27.8,HFET
302635:6191,261:261,09/12/17 06:59:02,STABLE BEAMS,6500,7464.766,7174.305,27.8,HFET
